"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.885002761243401 4 39 "GO:0015297" "antiporter activity" 1
0 0.302803422726563 3 15 "GO:0015662" "ion transmembrane transporter activity, phosphorylative mechanism" 0.977073170731707
0 0.0391188024265989 1 33 "GO:0016209" "antioxidant activity" 0.75327868852459
0 0.0579542086073484 4 15 "GO:0016279;GO:0016278" "protein-lysine N-methyltransferase activity" 0.779518072289157
0 0.0430723783401914 4 12 "GO:0016298" "lipase activity" 0.72
0 0.0206044112869245 3 227 "GO:0016301;GO:0016773" "kinase activity" 0.785483870967742
0 0.145325495007417 2 17 "GO:0016407" "acetyltransferase activity" 0.889455782312925
0 0.115555234092205 5 8 "GO:0016409" "palmitoyltransferase activity" 0.883333333333333
0 0.228234881025154 2 8 "GO:0016411;GO:0008374" "O-acyltransferase activity" 0.937771739130435
0 0.129539383766619 5 10 "GO:0016417" "S-acyltransferase activity" 0.871223021582734
0 0.177760465244055 4 12 "GO:0016421;GO:0016885" "CoA carboxylase activity" 0.915432098765432
0 0.00323718419044049 5 11 "GO:0016597" "amino acid binding" 0.671428571428571
0 0.000305976635734757 2 67 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.2
0 0.229508060477834 3 26 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.934864864864865
0 0.864010923926328 2 46 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 1
0 0.732383176641887 4 28 "GO:0016628" "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" 1
0 0.255400015294544 2 11 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.970899470899471
0 0.218247286125345 3 8 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.942977528089888
0 0.00891263337632924 2 37 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.753125
0 0.074431784800938 2 19 "GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 0.791414141414141
0 0.0655010096091668 3 37 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.790555555555556
0 0.0138441042181023 2 11 "GO:0016668" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" 0.739583333333333
0 0.225549944485576 2 12 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 0.940384615384615
0 0.0344356663190953 2 32 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.705357142857143
0 0.157660548559265 2 13 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.899346405228758
0 0.158698131870206 2 5 "GO:0016725" "oxidoreductase activity, acting on CH or CH2 groups" 0.89512987012987
0 0.512594444050845 2 6 "GO:0016744" "transferase activity, transferring aldehyde or ketonic groups" 1
0 0.0760272229070434 3 65 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.788613861386139
0 0.149285050996492 2 62 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.885
0 0.326170592604373 4 44 "GO:0016758;GO:0008194" "transferase activity, transferring hexosyl groups" 0.989761904761905
0 0.218653940538863 3 12 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.93854748603352
0 0.0274131698999362 3 21 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.719318181818182
0 0.195407237098843 4 73 "GO:0016779" "nucleotidyltransferase activity" 0.915116279069767
0 0.145528360602841 2 7 "GO:0016782" "transferase activity, transferring sulfur-containing groups" 0.884459459459459
0 0.0820497106323964 2 5 "GO:0016783" "sulfurtransferase activity" 0.786574074074074
0 0.0308921942742543 2 139 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.71734693877551
0 0.0400412903838914 3 6 "GO:0016790" "thiolester hydrolase activity" 0.734375
0 0.0881138299867865 5 10 "GO:0016796" "exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 0.802678571428571
0 0.124980992315637 2 29 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.890909090909091
0 0.0523408328723527 4 19 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.772077922077922
0 0.0392816301373948 2 65 "GO:0016829" "lyase activity" 0.743548387096774
0 0.041451640258924 2 19 "GO:0016830" "carbon-carbon lyase activity" 0.718382352941176
0 0.129066001213954 4 5 "GO:0016833" "oxo-acid-lyase activity" 0.874275362318841
0 0.72195539405553 4 22 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 1
0 0.00384047924528372 3 8 "GO:0016840" "carbon-nitrogen lyase activity" 0.588888888888889
0 0.0775918245649612 3 7 "GO:0016846" "carbon-sulfur lyase activity" 0.774761904761905
0 0.354283038996159 2 75 "GO:0016853" "isomerase activity" 0.988636363636364
0 0.0609161688952379 3 8 "GO:0016854" "racemase and epimerase activity" 0.779069767441861
0 0.0453181130412365 2 5 "GO:0016857" "racemase and epimerase activity, acting on carbohydrates and derivatives" 0.721232876712329
0 0.875492039069734 3 19 "GO:0016860" "intramolecular oxidoreductase activity" 1
0 0.304168767432854 2 20 "GO:0016866" "intramolecular transferase activity" 0.974029126213592
0 0.540351972111649 2 134 "GO:0016874" "ligase activity" 1
0 0.623086252134277 2 29 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 1
0 0.835860600685069 2 21 "GO:0016878;GO:0016405" "acid-thiol ligase activity" 1
0 0.0428576580223401 2 21 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.728985507246377
0 0.211952132744697 2 185 "GO:0016887" "ATPase activity" 0.943428571428571
0 0.417570075714184 2 17 "GO:0016891;GO:0004521;GO:0016893" "endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters" 1
0 0.170124901119894 2 9 "GO:0017022" "myosin binding" 0.905345911949686
0 0.331494310304271 4 5 "GO:0017169;GO:0016780" "CDP-alcohol phosphatidyltransferase activity" 0.985211267605634
0 0.0412293747279257 5 11 "GO:0018024" "histone-lysine N-methyltransferase activity" 0.723880597014925
0 0.017591259814818 5 14 "GO:0019205;GO:0016776" "nucleobase-containing compound kinase activity" 0.744827586206897
0 0.0114739972114892 2 57 "GO:0019842" "vitamin binding" 0.702272727272727
0 0.576135323180039 3 64 "GO:0019843" "rRNA binding" 1
0 0.743614490162795 3 121 "GO:0019899" "enzyme binding" 1
0 0.279218121634726 5 36 "GO:0019901;GO:0019900" "kinase binding" 0.987948717948718
0 0.110447079611632 3 26 "GO:0019904" "protein domain specific binding" 0.87520325203252
0 0.0730435096338094 3 47 "GO:0020037;GO:0046906" "tetrapyrrole binding" 0.799484536082474
0 0.844592206198012 2 134 "GO:0022804" "active transmembrane transporter activity" 1
0 0.35652726793433 4 11 "GO:0022836" "gated channel activity" 0.980269058295964
0 0.53898920375689 2 64 "GO:0022853" "active ion transmembrane transporter activity" 1
0 0.71032279459267 2 240 "GO:0022857;GO:0005215" "transporter activity" 1
0 0.5543624141712 2 110 "GO:0022890;GO:0015077;GO:0008324" "cation transmembrane transporter activity" 1
0 0.0901848974861249 2 10 "GO:0030145" "manganese ion binding" 0.794782608695652
0 0.0590566992280546 2 40 "GO:0030170;GO:0070279" "pyridoxal phosphate binding" 0.768823529411765
0 0.00754535065675763 2 81 "GO:0030234;GO:0098772" "molecular function regulator" 0.725
0 0.0251745015505679 2 27 "GO:0030246" "carbohydrate binding" 0.778947368421053
0 0.038213840219682 3 9 "GO:0030515" "snoRNA binding" 0.745833333333333
0 0.44597105798653 4 5 "GO:0030544" "Hsp70 protein binding" 1
0 0.213672765134644 3 7 "GO:0030551" "cyclic nucleotide binding" 0.942897727272727
0 0.343437382577015 2 27 "GO:0030674;GO:0060090" "molecular adaptor activity" 0.989814814814815
0 0.00511538286623113 4 23 "GO:0030695" "GTPase regulator activity" 0.5875
0 0.077120639050314 2 5 "GO:0030983" "mismatched DNA binding" 0.777403846153846
0 0.492429062055288 3 31 "GO:0031072" "heat shock protein binding" 1
0 0.793139041707263 1 26 "GO:0031386" "protein tag" 1
0 0.010053648441619 3 30 "GO:0031406" "carboxylic acid binding" 0.752777777777778
0 0.0380067622367231 3 15 "GO:0031593" "polyubiquitin modification-dependent protein binding" 0.753389830508475
0 0.86379156873258 2 50 "GO:0031625;GO:0044389" "ubiquitin protein ligase binding" 1
0 0.25099107479534 3 5 "GO:0031683" "G-protein beta/gamma-subunit complex binding" 0.971657754010695
0 0.434628213553506 3 5 "GO:0032794" "GTPase activating protein binding" 1
0 0.126647113139661 4 11 "GO:0033293" "monocarboxylic acid binding" 0.888432835820895
0 0.127067627636239 2 34 "GO:0034061;GO:0003964" "DNA polymerase activity" 0.884074074074074
0 0.525683241630497 4 6 "GO:0035064;GO:0140034" "methylation-dependent protein binding" 1
0 0.0940625529862493 4 15 "GO:0035091" "phosphatidylinositol binding" 0.796638655462185
0 0.23528606822345 2 9 "GO:0035251;GO:0046527" "glucosyltransferase activity" 0.941935483870968
0 0.0253700874612921 3 6 "GO:0035257;GO:0051427" "nuclear hormone receptor binding" 0.74625
0 0.029750120406573 2 21 "GO:0038023;GO:0060089" "molecular transducer activity" 0.733695652173913
0 0.0615331421010484 3 16 "GO:0042054" "histone methyltransferase activity" 0.76123595505618
0 0.0213341087475447 2 36 "GO:0042277;GO:0033218" "amide binding" 0.744117647058824
0 0.849012772733301 2 17 "GO:0042393" "histone binding" 1
0 0.0669157542214452 3 55 "GO:0042578;GO:0016791" "phosphoric ester hydrolase activity" 0.793956043956044
0 0.21624705242333 2 30 "GO:0042625;GO:0019829" "ATPase-coupled ion transmembrane transporter activity" 0.943220338983051
0 0.650831946219686 2 73 "GO:0042626;GO:0015399" "primary active transmembrane transporter activity" 1
0 0.177192052109366 3 100 "GO:0042802" "identical protein binding" 0.918944099378882
0 0.0950289116008792 2 56 "GO:0042803" "protein homodimerization activity" 0.798333333333333
0 0.123272744998483 2 14 "GO:0042887" "amide transmembrane transporter activity" 0.895384615384615
0 0.54163299657511 2 13 "GO:0042910" "xenobiotic transmembrane transporter activity" 1
0 0.132607791187672 4 9 "GO:0043130;GO:0032182" "ubiquitin-like protein binding" 0.85979020979021
0 0.0058909424990356 2 15 "GO:0043177" "organic acid binding" 0.6
0 0.331494310304271 3 5 "GO:0043178" "alcohol binding" 0.985211267605634
0 0.0198270842907105 2 41 "GO:0043565" "sequence-specific DNA binding" 0.786666666666667
0 0.0352529026494571 3 7 "GO:0043621" "protein self-association" 0.71140350877193
0 0.192910713898025 1 7 "GO:0044183" "protein folding chaperone" 0.915497076023392
0 0.252249267792888 2 85 "GO:0044877" "protein-containing complex binding" 0.96968085106383
0 0.648297871293164 1 73 "GO:0045182;GO:0008135;GO:0090079" "translation regulator activity" 1
0 0.190833776646341 3 5 "GO:0045296;GO:0050839" "cell adhesion molecule binding" 0.924404761904762
0 0.954222473433194 3 44 "GO:0046873" "metal ion transmembrane transporter activity" 1
0 0.14895802691793 5 175 "GO:0046914" "transition metal ion binding" 0.890268456375839
0 0.762308375196936 6 33 "GO:0046933;GO:0015252" "proton channel activity" 1
0 0.28741631814388 4 20 "GO:0046943;GO:0005342" "organic acid transmembrane transporter activity" 0.973383084577114
0 0.0107885517907833 4 11 "GO:0046961;GO:0044769" "ATPase activity, coupled to transmembrane movement of ions, rotational mechanism" 0.752631578947368
0 0.0122774602009117 2 5 "GO:0046975" "histone methyltransferase activity (H3-K36 specific)" 0.708695652173913
0 0.3983849008615 4 21 "GO:0046982" "protein heterodimerization activity" 1
0 0.196394583863115 3 85 "GO:0046983" "protein dimerization activity" 0.912138728323699
0 0.168238260574119 2 10 "GO:0048029" "monosaccharide binding" 0.912420382165605
0 0.0823860321293415 2 8 "GO:0050145" "nucleoside monophosphate kinase activity" 0.78348623853211
0 0.154522370708233 3 7 "GO:0050308;GO:0019203" "carbohydrate phosphatase activity" 0.894078947368421
0 0.0908131585964697 3 44 "GO:0050660" "flavin adenine dinucleotide binding" 0.793103448275862
0 0.0538117588410313 3 23 "GO:0050661" "NADP binding" 0.782051282051282
0 0.0252293116938567 -1 10 "GO:0050662" "obsolete coenzyme binding" 0.76025641025641
0 0.00441291538050889 2 12 "GO:0050897" "cobalt ion binding" 0.545454545454545
0 0.437217467298905 3 35 "GO:0051015" "actin filament binding" 1
0 0.022929393245076 2 5 "GO:0051018" "protein kinase A binding" 0.721621621621622
0 0.227497308654801 3 81 "GO:0051082" "unfolded protein binding" 0.941530054644809
0 0.283052850602104 2 8 "GO:0051117" "ATPase binding" 0.96925
0 0.223027167483259 2 19 "GO:0051213" "dioxygenase activity" 0.939226519337017
0 0.28223521669 3 33 "GO:0051287" "NAD binding" 0.978030303030303
0 0.0329346057706956 3 52 "GO:0051536;GO:0051540" "iron-sulfur cluster binding" 0.718269230769231
0 0.031039588166139 2 33 "GO:0051539" "4 iron, 4 sulfur cluster binding" 0.708
0 0.291236300575632 3 5 "GO:0051787" "misfolded protein binding" 0.967980295566502
0 0.438602470984441 2 5 "GO:0051920" "peroxiredoxin activity" 1
0 0.130839809109983 3 25 "GO:0052689" "carboxylic ester hydrolase activity" 0.859859154929577
0 0.00918317101488242 2 31 "GO:0060589" "nucleoside-triphosphatase regulator activity" 0.723529411764706
0 0.288430320087461 2 8 "GO:0060590" "ATPase regulator activity" 0.969306930693069
0 0.0891938423246622 3 20 "GO:0061630;GO:0061659" "ubiquitin-like protein ligase activity" 0.802212389380531
0 0.346551463412372 4 17 "GO:0061631;GO:0061650" "ubiquitin-like protein conjugating enzyme activity" 0.985321100917431
0 0.398426081721585 5 5 "GO:0070180" "large ribosomal subunit rRNA binding" 1
0 0.17861832988309 2 8 "GO:0070566" "adenylyltransferase activity" 0.90030303030303
0 0.479191095299349 3 6 "GO:0070628" "proteasome binding" 1
0 0.739875122784329 2 16 "GO:0071949" "FAD binding" 1
0 0.153723801408914 2 24 "GO:0140030" "modification-dependent protein binding" 0.898013245033113
0 0.0113036193914599 2 56 "GO:0140097" "catalytic activity, acting on DNA" 0.726190476190476
0 0.178409178987181 2 105 "GO:0140098" "catalytic activity, acting on RNA" 0.910736196319018
0 0.0404211080218635 3 46 "GO:0140101" "catalytic activity, acting on a tRNA" 0.716666666666667
0 0.143574506747051 1 13 "GO:0140104" "molecular carrier activity" 0.888698630136986
0 0.127598599073776 1 58 "GO:0140110;GO:0003700" "transcription regulator activity" 0.873722627737226
0 0.0338120820261545 4 10 "GO:0140297;GO:0061629" "DNA-binding transcription factor binding" 0.705454545454545
0 0.892559127897294 4 22 "GO:1901505;GO:0015932" "carbohydrate derivative transmembrane transporter activity" 1
0 0.322186740391273 2 5 "GO:1901618" "organic hydroxy compound transmembrane transporter activity" 0.992307692307692
0 0.0506345655338178 2 12 "GO:1901681" "sulfur compound binding" 0.772
0 0.0831766149702541 4 10 "GO:1904680" "peptide transmembrane transporter activity" 0.779545454545455
0 0.00261975161268742 2 18 "GO:1990837" "sequence-specific double-stranded DNA binding" 0.666666666666667
0 1 2 5 "GO:0000030" "mannosyltransferase activity" 1
0 1 3 6 "GO:0000339" "RNA cap binding" 1
0 1 3 5 "GO:0000386" "second spliceosomal transesterification activity" 1
0 1 2 9 "GO:0000981;GO:0001228;GO:0001216" "DNA-binding transcription factor activity, RNA polymerase II-specific" 1
0 1 4 6 "GO:0001664" "G protein-coupled receptor binding" 1
0 1 3 9 "GO:0002039" "p53 binding" 1
0 1 3 7 "GO:0003713" "transcription coactivator activity" 1
0 1 3 9 "GO:0003727;GO:0008266;GO:0008187" "single-stranded RNA binding" 1
0 1 2 8 "GO:0003730" "mRNA 3'-UTR binding" 1
0 1 2 5 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 1
