"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 3 8 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 1
0 1 2 7 "GO:0000103;GO:0006790" "sulfur compound metabolic process" 1
0 1 6 10 "GO:0000122;GO:0006357;GO:0045892;GO:0006355;GO:1903507;GO:2000113;GO:1903506;GO:2000112;GO:1902679;GO:0010558;GO:0031327;GO:2001141;GO:0010556;GO:0031326;GO:0009889;GO:0051253;GO:0009890;GO:0031324;GO:0045934;GO:0051172" "negative regulation of cellular metabolic process" 1
0 1 6 9 "GO:0000165;GO:0023014;GO:0035556;GO:0006468;GO:0016310" "intracellular signal transduction" 1
0 1 8 7 "GO:0000187;GO:0032147;GO:0043406;GO:0045860;GO:0043405;GO:0043410;GO:0071902;GO:0001934;GO:0033674;GO:0043408;GO:1902533;GO:0031401;GO:0042327;GO:0051347;GO:1902531;GO:0009967;GO:0032270;GO:0045937;GO:0043085;GO:0044093;GO:0010647;GO:0023056;GO:0031325;GO:0051247;GO:0010562;GO:0009893;GO:0010604;GO:0051173" "activation of protein kinase activity" 1
0 1 2 6 "GO:0000209" "protein polyubiquitination" 1
0 1 2 7 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 1
0 1 2 6 "GO:0000245" "spliceosomal complex assembly" 1
0 1 2 5 "GO:0000278;GO:0007049" "mitotic cell cycle" 1
0 1 3 18 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 1
0 1 2 12 "GO:0000387" "spliceosomal snRNP assembly" 1
0 1 5 6 "GO:0000413;GO:0018208;GO:0018193" "peptidyl-amino acid modification" 1
0 1 2 14 "GO:0000902;GO:0032989;GO:0009653" "anatomical structure morphogenesis" 1
0 1 2 5 "GO:0001522" "pseudouridine synthesis" 1
0 1 2 5 "GO:0001676" "long-chain fatty acid metabolic process" 1
0 1 2 8 "GO:0001732" "formation of cytoplasmic translation initiation complex" 1
0 1 3 5 "GO:0001764" "neuron migration" 1
0 1 5 5 "GO:0002182;GO:0006414" "translational elongation" 1
0 1 1 8 "GO:0002376" "immune system process" 1
0 1 5 5 "GO:0002758;GO:0002757;GO:0002218;GO:0002253;GO:0002764;GO:0050778;GO:0050776;GO:0002684;GO:0002682;GO:0045089;GO:0031349;GO:0045088;GO:0031347;GO:0080134" "immune response-activating signal transduction" 1
0 1 3 8 "GO:0003333;GO:0006865;GO:1905039;GO:0046942;GO:0098656;GO:1903825;GO:0015711;GO:0015849;GO:0006820;GO:0034220;GO:0055085" "transmembrane transport" 1
0 1 2 5 "GO:0005975" "carbohydrate metabolic process" 1
0 1 2 13 "GO:0006259" "DNA metabolic process" 1
0 1 5 11 "GO:0006281;GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA repair" 1
0 1 2 7 "GO:0006508" "proteolysis" 1
0 1 5 5 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "ubiquitin-dependent protein catabolic process" 1
0 1 3 14 "GO:0006631;GO:0032787" "monocarboxylic acid metabolic process" 1
0 1 4 7 "GO:0006643;GO:0009247;GO:0006664;GO:0046467;GO:1901137;GO:1903509;GO:1901135" "membrane lipid metabolic process" 1
0 1 4 6 "GO:0006721;GO:0006720" "isoprenoid metabolic process" 1
0 1 4 12 "GO:0006796;GO:0006793" "phosphate-containing compound metabolic process" 1
0 1 2 10 "GO:0006811" "ion transport" 1
0 1 3 5 "GO:0006913;GO:0051169" "nuclear transport" 1
0 1 3 15 "GO:0006974;GO:0033554;GO:0051716" "cellular response to stimulus" 1
0 1 2 15 "GO:0007165" "signal transduction" 1
0 1 2 6 "GO:0008033;GO:0006399" "tRNA processing" 1
0 1 3 9 "GO:0008104;GO:0051641;GO:0033036;GO:0006886;GO:0015031;GO:0046907;GO:0015833;GO:0045184;GO:0051649;GO:0042886" "cellular localization" 1
0 1 4 16 "GO:0008610" "lipid biosynthetic process" 1
0 1 2 6 "GO:0009073;GO:0009072" "aromatic amino acid family biosynthetic process" 1
0 1 6 13 "GO:0009451" "RNA modification" 1
0 1 2 8 "GO:0009628" "response to abiotic stimulus" 1
0 1 2 9 "GO:0009966;GO:0010646;GO:0023051" "regulation of signal transduction" 1
0 1 2 7 "GO:0016477;GO:0048870;GO:0006928;GO:0040011" "movement of cell or subcellular component" 1
0 1 2 17 "GO:0018130;GO:1901362;GO:0019438" "organic cyclic compound biosynthetic process" 1
0 1 4 25 "GO:0019752;GO:0043436;GO:0006082" "carboxylic acid metabolic process" 1
0 1 1 5 "GO:0022414" "reproductive process" 1
0 1 4 6 "GO:0031126;GO:0043144;GO:0016074" "snoRNA metabolic process" 1
0 1 3 5 "GO:0031570;GO:0000075;GO:0045786" "DNA integrity checkpoint" 1
0 1 1 5 "GO:0032501" "multicellular organismal process" 1
0 1 2 7 "GO:0043628;GO:0031123" "ncRNA 3'-end processing" 1
0 1 3 29 "GO:0044255;GO:0006629" "lipid metabolic process" 1
0 1 2 34 "GO:0044281" "small molecule metabolic process" 1
0 1 2 16 "GO:0044283;GO:0046394;GO:0016053" "small molecule biosynthetic process" 1
0 1 2 17 "GO:0048518;GO:0048584;GO:0048583" "positive regulation of biological process" 1
0 1 3 10 "GO:0048522" "positive regulation of cellular process" 1
0 1 3 17 "GO:0048523" "negative regulation of cellular process" 1
0 1 2 6 "GO:0048646" "anatomical structure formation involved in morphogenesis" 1
0 1 2 10 "GO:0048856" "anatomical structure development" 1
0 1 3 6 "GO:0051186;GO:0051188" "cofactor metabolic process" 1
0 1 3 6 "GO:0051656;GO:0051640" "establishment of organelle localization" 1
0 1 2 13 "GO:0071705;GO:0071702" "nitrogen compound transport" 1
0 1 3 5 "GO:0090407;GO:0019637" "organophosphate biosynthetic process" 1
0 1 2 5 "GO:1901565" "organonitrogen compound catabolic process" 1
0 1 6 9 "GO:1901607;GO:1901605;GO:0006520;GO:0008652" "alpha-amino acid metabolic process" 1
0 1 3 5 "GO:1901617;GO:1901615" "organic hydroxy compound metabolic process" 1
0 1 3 26 "GO:1903047;GO:0022402" "cell cycle process" 1
