"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.899498566323059 4 55 "GO:0002181;GO:0006412;GO:0043043;GO:0006518;GO:0043604" "amide biosynthetic process" 1
0 0.272390441484474 2 5 "GO:0005975" "carbohydrate metabolic process" 0.782352941176471
0 0.208418071687152 4 12 "GO:0006259" "DNA metabolic process" 0.857317073170732
0 0.198611919015172 2 11 "GO:0006281;GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA repair" 0.907894736842105
0 0.205929240684175 7 30 "GO:0006364;GO:0016072" "rRNA processing" 0.8775
0 0.0589279885295342 4 24 "GO:0006464;GO:0036211" "cellular protein modification process" 0.634090909090909
0 0.386460640804909 3 14 "GO:0006631;GO:0032787" "monocarboxylic acid metabolic process" 0.867272727272727
0 0.0109674178641374 2 7 "GO:0006643;GO:0009247;GO:0006664;GO:0046467;GO:1901137;GO:1903509;GO:1901135" "membrane lipid metabolic process" 0.2875
0 0.237248040137812 4 6 "GO:0006721;GO:0006720" "isoprenoid metabolic process" 0.824444444444444
0 0.128101018223828 3 23 "GO:0006810;GO:0051234;GO:0051179" "establishment of localization" 0.957142857142857
0 0.339740136879859 2 42 "GO:0006950;GO:0050896" "response to stimulus" 0.857692307692308
0 0.23279840180503 3 15 "GO:0006974;GO:0033554;GO:0051716" "cellular response to stimulus" 0.858139534883721
0 0.691428773943646 3 28 "GO:0006996" "organelle organization" 1
0 0.0390951603339405 3 9 "GO:0008104;GO:0033036;GO:0051641;GO:0046907;GO:0051649;GO:0006886;GO:0015031;GO:0015833;GO:0045184;GO:0042886" "cellular localization" 0.547058823529412
0 0.00848063250623949 2 16 "GO:0008610" "lipid biosynthetic process" 0.633333333333333
0 0.0310307781936067 3 9 "GO:0008652;GO:0006520" "cellular amino acid metabolic process" 0.483333333333333
0 0.0432984897603657 3 20 "GO:0009057;GO:1901575;GO:0009056" "organic substance catabolic process" 0.52
0 0.357046670463669 5 13 "GO:0009451" "RNA modification" 0.862264150943396
0 0.0203109104061283 3 23 "GO:0010468" "regulation of gene expression" 0.435
0 0.0284587547422369 2 18 "GO:0010629;GO:0010605;GO:0009892" "negative regulation of macromolecule metabolic process" 0.523076923076923
0 0.0104524981054329 2 34 "GO:0016071" "mRNA metabolic process" 0.321428571428571
0 0.134317951903623 4 11 "GO:0018130;GO:0019438" "heterocycle biosynthetic process" 0.92
0 0.00901767969117894 3 37 "GO:0019222;GO:0060255;GO:0031323;GO:0051171;GO:0080090" "regulation of metabolic process" 0.4875
0 0.138211457026586 4 25 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.904838709677419
0 0.771174229798907 1 34 "GO:0032502" "developmental process" 1
0 0.213681235111688 2 41 "GO:0034470;GO:0034660" "ncRNA processing" 0.851190476190476
0 0.265443844045186 2 18 "GO:0042221;GO:0006979;GO:0000302;GO:1901700" "response to chemical" 0.785
0 0.131260493276096 2 37 "GO:0043412" "macromolecule modification" 0.936206896551724
0 0.0465794979580888 3 29 "GO:0044255;GO:0006629" "lipid metabolic process" 0.538095238095238
0 0.0176606262692535 3 16 "GO:0044265;GO:0044248" "cellular catabolic process" 0.394444444444444
0 0.0661646096044223 2 34 "GO:0044281" "small molecule metabolic process" 0.652083333333333
0 0.00822906488135914 2 16 "GO:0044283;GO:0046394;GO:0016053" "small molecule biosynthetic process" 0.925
0 0.0223385790466996 3 25 "GO:0048519" "negative regulation of biological process" 0.445454545454545
0 0.232856524215436 2 13 "GO:0048522;GO:0048518" "positive regulation of biological process" 0.838636363636364
0 0.15793882393462 2 17 "GO:0048523" "negative regulation of cellular process" 0.901470588235294
0 0.0412093728077898 2 11 "GO:0048583;GO:0048584" "regulation of response to stimulus" 0.544444444444445
0 0.382125580635319 2 7 "GO:0048869;GO:0030154" "cellular developmental process" 0.87962962962963
0 0.25860202751407 3 16 "GO:0051252;GO:0019219" "regulation of nucleobase-containing compound metabolic process" 0.788775510204082
0 0.241492275500433 2 10 "GO:0051726" "regulation of cell cycle" 0.814130434782609
0 0.0883031313462678 5 16 "GO:0071705;GO:0071702;GO:0006820;GO:0006811" "ion transport" 0.772222222222222
0 0.0824416391883976 5 13 "GO:0071900;GO:0045859;GO:0001932;GO:0043549;GO:0031399;GO:0042325;GO:0051338;GO:0065009;GO:0032268;GO:0019220;GO:0051174;GO:0050790;GO:0051246" "regulation of phosphorylation" 0.742307692307692
0 0.255881929879354 3 5 "GO:0090407;GO:0006796;GO:0019637;GO:0006793" "organophosphate biosynthetic process" 0.798958333333333
0 0.17035791847915 2 13 "GO:1901362" "organic cyclic compound biosynthetic process" 0.905714285714286
0 0.00479822917578417 2 5 "GO:1901605" "alpha-amino acid metabolic process" 1
0 0.255881929879354 2 5 "GO:1901617;GO:1901615" "organic hydroxy compound biosynthetic process" 0.798958333333333
0 0.140163444489638 2 26 "GO:1903047;GO:0022402" "cell cycle process" 0.88125
0 1 2 19 "GO:0000027" "ribosomal large subunit assembly" 1
0 1 5 9 "GO:0000165;GO:0035556" "intracellular signal transduction" 1
0 1 9 6 "GO:0000209" "protein polyubiquitination" 1
0 1 5 13 "GO:0000226;GO:0007010;GO:0007017" "microtubule-based process" 1
0 1 2 6 "GO:0000245" "spliceosomal complex assembly" 1
0 1 2 5 "GO:0000278;GO:0007049" "mitotic cell cycle" 1
0 1 4 18 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 1
0 1 4 5 "GO:0001676" "long-chain fatty acid metabolic process" 1
0 1 2 8 "GO:0001732" "formation of cytoplasmic translation initiation complex" 1
0 1 2 5 "GO:0001764" "neuron migration" 1
0 1 4 5 "GO:0002182;GO:0006414" "translational elongation" 1
0 1 1 5 "GO:0002376" "immune system process" 1
0 1 3 7 "GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656;GO:0034220;GO:0055085" "transmembrane transport" 1
0 1 3 7 "GO:0006508" "proteolysis" 1
0 1 5 5 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "modification-dependent protein catabolic process" 1
0 1 3 5 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 1
0 1 2 15 "GO:0007165" "signal transduction" 1
0 1 3 6 "GO:0008033;GO:0006399" "tRNA metabolic process" 1
0 1 2 8 "GO:0009628" "response to abiotic stimulus" 1
0 1 2 7 "GO:0016477;GO:0048870;GO:0006928;GO:0040011" "movement of cell or subcellular component" 1
0 1 2 9 "GO:0016567;GO:0032446" "protein modification by small protein conjugation" 1
0 1 1 5 "GO:0022414" "reproductive process" 1
0 1 7 5 "GO:0031126;GO:0043144;GO:0016074" "sno(s)RNA metabolic process" 1
0 1 4 5 "GO:0031570;GO:0000075;GO:0045786" "cell cycle checkpoint" 1
0 1 1 5 "GO:0032501" "multicellular organismal process" 1
0 1 4 7 "GO:0043628;GO:0031123" "ncRNA 3'-end processing" 1
0 1 2 6 "GO:0048646" "anatomical structure formation involved in morphogenesis" 1
0 1 2 10 "GO:0048856" "anatomical structure development" 1
0 1 3 6 "GO:0051656;GO:0051640" "establishment of organelle localization" 1
0 1 4 5 "GO:0060249;GO:0042592;GO:0065008" "anatomical structure homeostasis" 1
0 1 2 11 "GO:0070647" "protein modification by small protein conjugation or removal" 1
0 1 2 5 "GO:1901565" "organonitrogen compound catabolic process" 1
