"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.224953275133185 2 41 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.859836065573771
0 0.00122636315453899 2 17 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.25
0 0.0026056516582234 4 9 "GO:0016758" "transferase activity, transferring hexosyl groups" 0.208333333333333
0 0.0536788310635402 4 6 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.668333333333333
0 0.121416973921059 2 9 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.761702127659574
0 0.557255591326099 3 45 "GO:0016788" "hydrolase activity, acting on ester bonds" 1
0 0.449058759002951 2 13 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 1
0 0.60774271338701 2 26 "GO:0016829" "lyase activity" 1
0 0.221382439627672 2 5 "GO:0016840" "carbon-nitrogen lyase activity" 0.868333333333333
0 0.00252607216737194 2 37 "GO:0016853" "isomerase activity" 0.25
0 0.0038374275367194 2 18 "GO:0016860" "intramolecular oxidoreductase activity" 0.278571428571429
0 0.385796878952551 2 34 "GO:0016874" "ligase activity" 1
0 0.368973190275367 2 11 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 1
0 0.20521422201019 4 5 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.835593220338983
0 0.134812750786826 4 95 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 0.802083333333333
0 0.0999024439902906 2 11 "GO:0019205" "nucleobase-containing compound kinase activity" 0.752380952380952
0 0.198036747897115 2 33 "GO:0022804" "active transmembrane transporter activity" 0.832758620689655
0 0.187239798220941 5 7 "GO:0022836" "gated channel activity" 0.814035087719298
0 0.114088028270168 2 24 "GO:0022853" "active ion transmembrane transporter activity" 0.744565217391304
0 0.0061756281777571 4 29 "GO:0022890;GO:0008324" "cation transmembrane transporter activity" 0.259090909090909
0 0.0401878385702599 3 81 "GO:0046872;GO:0043169" "metal ion binding" 0.723809523809524
0 0.00615261997392971 2 21 "GO:0046873;GO:0072509" "metal ion transmembrane transporter activity" 0.285
0 0.506057322117911 2 30 "GO:0046914" "transition metal ion binding" 1
0 0.0005341622433138 2 7 "GO:0046915" "transition metal ion transmembrane transporter activity" 0.2
0 0.0773029114076494 2 5 "GO:0050145" "nucleoside monophosphate kinase activity" 0.65625
0 0.0489741919231479 2 5 "GO:0051213" "dioxygenase activity" 0.643103448275862
0 1 2 16 "GO:0000049" "tRNA binding" 1
0 1 3 8 "GO:0000149" "SNARE binding" 1
0 1 2 21 "GO:0003700;GO:0140110" "transcription regulator activity" 1
0 1 2 9 "GO:0003743" "translation initiation factor activity" 1
0 1 7 20 "GO:0003774" "motor activity" 1
0 1 2 6 "GO:0003777" "microtubule motor activity" 1
0 1 4 19 "GO:0003779;GO:0008092" "actin binding" 1
0 1 4 5 "GO:0003841;GO:0042171;GO:0071617" "lysophosphatidic acid acyltransferase activity" 1
0 1 4 5 "GO:0003964;GO:0034061" "RNA-directed DNA polymerase activity" 1
0 1 4 5 "GO:0003993" "acid phosphatase activity" 1
0 1 5 5 "GO:0004029;GO:0004030" "aldehyde dehydrogenase [NAD(P)+] activity" 1
0 1 5 9 "GO:0004089" "carbonate dehydratase activity" 1
0 1 2 6 "GO:0004364" "glutathione transferase activity" 1
0 1 5 7 "GO:0004372;GO:0016742" "glycine hydroxymethyltransferase activity" 1
0 1 3 6 "GO:0004497" "monooxygenase activity" 1
0 1 2 8 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 1
0 1 3 11 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 1
0 1 4 5 "GO:0004693;GO:0097472" "cyclin-dependent protein kinase activity" 1
0 1 4 23 "GO:0004721" "phosphoprotein phosphatase activity" 1
0 1 2 15 "GO:0004722" "protein serine/threonine phosphatase activity" 1
0 1 5 5 "GO:0004758;GO:0016454;GO:0016409" "serine C-palmitoyltransferase activity" 1
0 1 3 7 "GO:0004784;GO:0016721" "superoxide dismutase activity" 1
0 1 4 9 "GO:0004812;GO:0016875;GO:0140101" "catalytic activity, acting on a tRNA" 1
0 1 4 15 "GO:0004842;GO:0019787" "ubiquitin-protein transferase activity" 1
0 1 3 7 "GO:0004843;GO:0008242;GO:0101005" "ubiquitinyl hydrolase activity" 1
0 1 3 6 "GO:0004857" "enzyme inhibitor activity" 1
0 1 3 11 "GO:0005096;GO:0008047" "enzyme activator activity" 1
0 1 3 5 "GO:0005102" "signaling receptor binding" 1
0 1 4 9 "GO:0005315" "inorganic phosphate transmembrane transporter activity" 1
0 1 2 10 "GO:0005506" "iron ion binding" 1
0 1 2 43 "GO:0005515" "protein binding" 1
0 1 5 15 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0001882;GO:0019001" "guanyl ribonucleotide binding" 1
0 1 3 6 "GO:0008168" "methyltransferase activity" 1
0 1 2 7 "GO:0008270" "zinc ion binding" 1
0 1 2 5 "GO:0008289" "lipid binding" 1
0 1 3 6 "GO:0015036;GO:0016668;GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" 1
0 1 2 7 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 1
0 1 1 23 "GO:0016209" "antioxidant activity" 1
0 1 5 10 "GO:0016407" "acetyltransferase activity" 1
0 1 3 10 "GO:0016408" "C-acyltransferase activity" 1
0 1 6 7 "GO:0016411;GO:0008374" "acylglycerol O-acyltransferase activity" 1
0 1 5 6 "GO:0016417;GO:0004742;GO:0016418;GO:0030523" "S-acyltransferase activity" 1
0 1 2 16 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 1
0 1 2 13 "GO:0016741" "transferase activity, transferring one-carbon groups" 1
0 1 3 19 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 1
0 1 3 5 "GO:0016774" "phosphotransferase activity, carboxyl group as acceptor" 1
0 1 3 7 "GO:0016779" "nucleotidyltransferase activity" 1
0 1 3 31 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 1
0 1 2 7 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 1
0 1 2 13 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 1
0 1 3 7 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 1
0 1 5 6 "GO:0019200" "carbohydrate kinase activity" 1
0 1 2 29 "GO:0030234;GO:0098772" "molecular function regulator" 1
0 1 2 13 "GO:0030695" "GTPase regulator activity" 1
0 1 2 5 "GO:0033218" "amide binding" 1
0 1 2 6 "GO:0046912" "transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer" 1
0 1 3 19 "GO:0060589" "nucleoside-triphosphatase regulator activity" 1
0 1 2 6 "GO:0060590" "ATPase regulator activity" 1
0 1 2 7 "GO:0140097" "catalytic activity, acting on DNA" 1
0 1 2 13 "GO:0140098" "catalytic activity, acting on RNA" 1
