"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.120845877463453 3 8 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.77
0 0.12921987425598 2 13 "GO:0016741" "transferase activity, transferring one-carbon groups" 0.757547169811321
0 0.270663767678841 2 41 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.959090909090909
0 0.00577920466625629 2 17 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.258333333333333
0 0.046930615480398 3 9 "GO:0016758" "transferase activity, transferring hexosyl groups" 0.659615384615385
0 0.0151245148099412 3 6 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.386363636363636
0 0.108232670358508 2 19 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.765957446808511
0 0.0476638210247403 3 7 "GO:0016779" "nucleotidyltransferase activity" 0.625
0 0.195205595515198 3 45 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.893965517241379
0 0.0866463297217111 5 31 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 0.755263157894737
0 0.0187588920925135 2 13 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.4
0 0.0191486513180137 2 7 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.39
0 0.562168045070528 2 26 "GO:0016829" "lyase activity" 1
0 0.802894117993118 4 13 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 1
0 0.699096746700245 2 37 "GO:0016853" "isomerase activity" 1
0 0.509844737967153 2 34 "GO:0016874" "ligase activity" 1
0 0.408715608211767 3 11 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 1
0 0.262964750253582 2 5 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.96
0 0.962843881672218 4 95 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 1
0 0.668848026929847 2 33 "GO:0022804" "active transmembrane transporter activity" 1
0 0.00548187660751709 3 7 "GO:0022836" "gated channel activity" 0.3625
0 0.65320196320453 4 24 "GO:0022853" "active ion transmembrane transporter activity" 1
0 0.0337754311235375 3 29 "GO:0022890;GO:0008324" "cation transmembrane transporter activity" 0.703125
0 0.0429001097378943 2 29 "GO:0030234;GO:0098772" "molecular function regulator" 0.686363636363636
0 0.0150612050567731 3 13 "GO:0030695" "GTPase regulator activity" 0.425
0 0.0828740556955884 2 5 "GO:0033218" "amide binding" 0.801428571428571
0 0.412352805102212 3 81 "GO:0046872;GO:0043169" "metal ion binding" 1
0 0.0387876229429798 5 21 "GO:0046873;GO:0072509" "metal ion transmembrane transporter activity" 0.710526315789474
0 0.12153229701827 5 30 "GO:0046914" "transition metal ion binding" 0.757843137254902
0 0.0679149089774632 2 7 "GO:0046915" "transition metal ion transmembrane transporter activity" 0.7484375
0 0.0439288099891115 2 19 "GO:0060589" "nucleoside-triphosphatase regulator activity" 0.689130434782609
0 0.0476638210247403 2 7 "GO:0140097" "catalytic activity, acting on DNA" 0.625
0 0.481551169454908 2 13 "GO:0140098" "catalytic activity, acting on RNA" 1
0 0.330526707714411 3 13 "GO:1901505;GO:0015932" "nucleobase-containing compound transmembrane transporter activity" 1
0 1 2 5 "GO:0000104" "succinate dehydrogenase activity" 1
0 1 4 5 "GO:0000977;GO:0000976;GO:0001067;GO:1990837;GO:0043565" "transcription regulatory region sequence-specific DNA binding" 1
0 1 4 11 "GO:0003756;GO:0016864" "intramolecular oxidoreductase activity, transposing S-S bonds" 1
0 1 3 19 "GO:0003779;GO:0008092" "actin binding" 1
0 1 2 5 "GO:0003993" "acid phosphatase activity" 1
0 1 3 5 "GO:0004029;GO:0004030" "aldehyde dehydrogenase [NAD(P)+] activity" 1
0 1 2 9 "GO:0004089" "carbonate dehydratase activity" 1
0 1 2 10 "GO:0004176;GO:0016887" "ATPase activity" 1
0 1 3 9 "GO:0004177" "aminopeptidase activity" 1
0 1 3 8 "GO:0004180" "carboxypeptidase activity" 1
0 1 2 6 "GO:0004364" "glutathione transferase activity" 1
0 1 4 7 "GO:0004372;GO:0016742" "glycine hydroxymethyltransferase activity" 1
0 1 2 5 "GO:0004758;GO:0016454;GO:0016409" "serine C-palmitoyltransferase activity" 1
0 1 3 7 "GO:0004784;GO:0016721" "superoxide dismutase activity" 1
0 1 3 9 "GO:0004812;GO:0016875;GO:0140101" "catalytic activity, acting on a tRNA" 1
0 1 3 5 "GO:0005102" "signaling receptor binding" 1
0 1 2 9 "GO:0005315" "inorganic phosphate transmembrane transporter activity" 1
0 1 2 11 "GO:0005319" "lipid transporter activity" 1
0 1 3 5 "GO:0005385" "zinc ion transmembrane transporter activity" 1
0 1 3 11 "GO:0005388;GO:0015085;GO:0015662;GO:0019829;GO:0042625;GO:0042626;GO:0015399" "calcium ion transmembrane transporter activity" 1
0 1 5 5 "GO:0005471;GO:0015217;GO:0015301;GO:0140323;GO:0015297" "antiporter activity" 1
0 1 5 21 "GO:0005509" "calcium ion binding" 1
0 1 2 8 "GO:0008234;GO:0004197" "cysteine-type peptidase activity" 1
0 1 2 18 "GO:0008238" "exopeptidase activity" 1
0 1 2 16 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 1
0 1 3 9 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 1
0 1 2 6 "GO:0016645;GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors" 1
0 1 2 5 "GO:0016774" "phosphotransferase activity, carboxyl group as acceptor" 1
0 1 3 9 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 1
0 1 3 5 "GO:0016840" "carbon-nitrogen lyase activity" 1
0 1 3 18 "GO:0016860" "intramolecular oxidoreductase activity" 1
0 1 2 7 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 1
0 1 2 6 "GO:0019200" "carbohydrate kinase activity" 1
0 1 2 11 "GO:0019205" "nucleobase-containing compound kinase activity" 1
0 1 2 6 "GO:0046912" "transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer" 1
0 1 2 5 "GO:0050145" "nucleoside monophosphate kinase activity" 1
0 1 2 5 "GO:0051213" "dioxygenase activity" 1
0 1 4 6 "GO:0060590" "ATPase regulator activity" 1
