"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0205858043261268 2 8 "GO:0071004;GO:0071010" "U2-type prespliceosome" 0.861764705882353
0 0.0385177128059249 5 19 "GO:0071005" "U2-type precatalytic spliceosome" 0.829032258064516
0 0.0856504131391037 2 38 "GO:0071013" "catalytic step 2 spliceosome" 0.919444444444444
0 0.0147367662724811 3 5 "GO:0071439" "clathrin complex" 0.825
0 0.05099596172102 2 33 "GO:0097525;GO:0030532;GO:0120114" "small nuclear ribonucleoprotein complex" 0.771428571428571
0 0.00441341493410361 3 15 "GO:0098562;GO:0098552" "side of membrane" 0.6
0 0.987135955520452 3 271 "GO:0098588" "bounding membrane of organelle" 1
0 0.029530409498619 2 49 "GO:0098590" "plasma membrane region" 0.802083333333333
0 0.0417738016310349 2 197 "GO:0098796" "membrane protein complex" 0.768055555555555
0 0.0152078378584234 2 26 "GO:0098797" "plasma membrane protein complex" 0.732142857142857
0 0.223186867074337 3 48 "GO:0098800;GO:0098798" "mitochondrial protein-containing complex" 1
0 0.0848627277691129 3 23 "GO:0098803" "respiratory chain complex" 0.930188679245283
0 0.395286653216873 4 12 "GO:0098858" "actin-based cell projection" 1
0 0.00429796654078832 2 113 "GO:0099080" "supramolecular complex" 0.725
0 0.366153495679383 2 10 "GO:0099503" "secretory vesicle" 1
0 0.0198371171093469 3 75 "GO:0099513;GO:0099512;GO:0099081;GO:0005874" "supramolecular fiber" 0.943333333333333
0 0.857827839772944 2 74 "GO:0120025;GO:0042995" "cell projection" 1
0 0.270525118692842 2 181 "GO:0140513" "nuclear protein-containing complex" 1
0 0.320340524135776 2 52 "GO:0140534" "endoplasmic reticulum protein-containing complex" 1
0 0.863341588248916 2 128 "GO:0140535" "intracellular protein-containing complex" 1
0 0.0618042889365165 2 252 "GO:1902494" "catalytic complex" 0.809574468085106
0 0.0394657420599433 3 5 "GO:1902495;GO:1990351" "transmembrane transporter complex" 0.8203125
0 0.236554509868371 3 27 "GO:1905368" "peptidase complex" 1
0 0.0136911542880184 3 45 "GO:1990204" "oxidoreductase complex" 0.88
0 0.588792714036581 2 109 "GO:1990234" "transferase complex" 1
0 1 3 33 "GO:0000151" "ubiquitin ligase complex" 1
0 1 3 13 "GO:0000152" "nuclear ubiquitin ligase complex" 1
0 1 2 5 "GO:0000228" "nuclear chromosome" 1
0 1 2 7 "GO:0000331" "contractile vacuole" 1
0 1 2 7 "GO:0000347" "THO complex" 1
0 1 3 7 "GO:0000775" "chromosome, centromeric region" 1
0 1 2 6 "GO:0000776" "kinetochore" 1
0 1 2 12 "GO:0000785" "chromatin" 1
0 1 3 6 "GO:0000792" "heterochromatin" 1
0 1 2 6 "GO:0000922" "spindle pole" 1
0 1 2 13 "GO:0000932" "P-body" 1
0 1 2 5 "GO:0000974" "Prp19 complex" 1
0 1 4 6 "GO:0001726" "ruffle" 1
0 1 2 10 "GO:0001891" "phagocytic cup" 1
0 1 4 17 "GO:0005635" "nuclear envelope" 1
0 1 2 5 "GO:0005657" "replication fork" 1
0 1 2 10 "GO:0005665" "RNA polymerase II, core complex" 1
0 1 2 9 "GO:0005666" "RNA polymerase III complex" 1
0 1 2 14 "GO:0005667" "transcription regulator complex" 1
0 1 2 16 "GO:0005682" "U5 snRNP" 1
0 1 2 10 "GO:0005685;GO:0005687" "U1 snRNP" 1
0 1 4 8 "GO:0005689" "U12-type spliceosomal complex" 1
0 1 2 20 "GO:0005694" "chromosome" 1
0 1 3 12 "GO:0005732" "sno(s)RNA-containing ribonucleoprotein complex" 1
0 1 2 5 "GO:0005736" "RNA polymerase I complex" 1
0 1 2 11 "GO:0005741" "mitochondrial outer membrane" 1
0 1 3 15 "GO:0005747;GO:0045271;GO:0030964" "mitochondrial respiratory chain complex I" 1
0 1 6 21 "GO:0005765;GO:0098852" "lytic vacuole membrane" 1
0 1 3 5 "GO:0005767" "secondary lysosome" 1
0 1 3 14 "GO:0005770" "late endosome" 1
0 1 2 8 "GO:0005771" "multivesicular body" 1
0 1 3 39 "GO:0005777;GO:0042579" "microbody" 1
0 1 4 13 "GO:0005778;GO:0031903" "microbody membrane" 1
0 1 2 5 "GO:0005795" "Golgi stack" 1
0 1 2 5 "GO:0005797;GO:0031985" "Golgi medial cisterna" 1
0 1 4 10 "GO:0005798" "Golgi-associated vesicle" 1
0 1 3 9 "GO:0005801" "cis-Golgi network" 1
0 1 4 40 "GO:0005802;GO:0098791" "Golgi apparatus subcompartment" 1
0 1 3 17 "GO:0005813" "centrosome" 1
0 1 2 14 "GO:0005839" "proteasome core complex" 1
0 1 3 6 "GO:0005849" "mRNA cleavage factor complex" 1
0 1 3 8 "GO:0005852;GO:0016282;GO:0070993;GO:0033290" "translation preinitiation complex" 1
0 1 2 5 "GO:0005854" "nascent polypeptide-associated complex" 1
0 1 5 7 "GO:0005881" "cytoplasmic microtubule" 1
0 1 4 10 "GO:0005884" "actin filament" 1
0 1 2 10 "GO:0005885" "Arp2/3 protein complex" 1
0 1 2 8 "GO:0005902" "microvillus" 1
0 1 3 5 "GO:0005905" "clathrin-coated pit" 1
0 1 5 5 "GO:0005925;GO:0030055" "focal adhesion" 1
0 1 3 6 "GO:0005934" "cellular bud tip" 1
0 1 2 7 "GO:0005935" "cellular bud neck" 1
0 1 3 6 "GO:0005952" "cAMP-dependent protein kinase complex" 1
0 1 2 5 "GO:0008023" "transcription elongation factor complex" 1
0 1 2 13 "GO:0008287;GO:1903293;GO:0000159" "protein serine/threonine phosphatase complex" 1
0 1 2 8 "GO:0009521;GO:0009523" "photosystem" 1
0 1 2 5 "GO:0009522" "photosystem I" 1
0 1 2 12 "GO:0009524" "phragmoplast" 1
0 1 4 8 "GO:0009534;GO:0031976" "chloroplast thylakoid" 1
0 1 3 64 "GO:0009570;GO:0009532" "plastid stroma" 1
0 1 2 5 "GO:0009654" "photosystem II oxygen evolving complex" 1
0 1 2 6 "GO:0009705" "plant-type vacuole membrane" 1
0 1 2 11 "GO:0009706;GO:0009528" "chloroplast inner membrane" 1
0 1 2 15 "GO:0009707;GO:0009527" "chloroplast outer membrane" 1
0 1 4 56 "GO:0009941;GO:0009526" "plastid envelope" 1
0 1 4 51 "GO:0010008" "endosome membrane" 1
0 1 2 5 "GO:0010287" "plastoglobule" 1
0 1 2 9 "GO:0010319" "stromule" 1
0 1 2 19 "GO:0012505" "endomembrane system" 1
0 1 2 11 "GO:0014069;GO:0099572" "postsynaptic density" 1
0 1 3 13 "GO:0015030" "Cajal body" 1
0 1 2 5 "GO:0015630" "microtubule cytoskeleton" 1
0 1 2 16 "GO:0019005" "SCF ubiquitin ligase complex" 1
0 1 2 8 "GO:0019773" "proteasome core complex, alpha-subunit complex" 1
0 1 2 8 "GO:0019774" "proteasome core complex, beta-subunit complex" 1
0 1 2 6 "GO:0019897" "extrinsic component of plasma membrane" 1
0 1 2 14 "GO:0019898" "extrinsic component of membrane" 1
0 1 3 16 "GO:0030119;GO:0030131" "AP-type membrane coat adaptor complex" 1
0 1 3 8 "GO:0030121" "AP-1 adaptor complex" 1
0 1 2 9 "GO:0030126" "COPI vesicle coat" 1
0 1 2 8 "GO:0030127;GO:0070971" "COPII vesicle coat" 1
0 1 2 11 "GO:0030133" "transport vesicle" 1
0 1 2 6 "GO:0030173;GO:0031228" "integral component of Golgi membrane" 1
0 1 5 16 "GO:0030424" "axon" 1
0 1 2 13 "GO:0030425" "dendrite" 1
0 1 2 9 "GO:0030496" "midbody" 1
0 1 2 6 "GO:0030658" "transport vesicle membrane" 1
0 1 4 31 "GO:0030659;GO:0012506" "cytoplasmic vesicle membrane" 1
0 1 5 11 "GO:0030665;GO:0030662" "coated vesicle membrane" 1
0 1 4 13 "GO:0030666" "endocytic vesicle membrane" 1
0 1 5 8 "GO:0030670" "phagocytic vesicle membrane" 1
0 1 3 28 "GO:0030684" "preribosome" 1
0 1 4 10 "GO:0030687" "preribosome, large subunit precursor" 1
0 1 2 5 "GO:0030688" "preribosome, small subunit precursor" 1
0 1 4 13 "GO:0030864;GO:0030863" "cortical cytoskeleton" 1
0 1 5 6 "GO:0031164" "contractile vacuolar membrane" 1
0 1 2 13 "GO:0031201" "SNARE complex" 1
0 1 2 8 "GO:0031252" "cell leading edge" 1
0 1 3 9 "GO:0031253;GO:0031256" "cell projection membrane" 1
0 1 4 6 "GO:0031428" "box C/D RNP complex" 1
0 1 3 6 "GO:0031429;GO:0072588" "box H/ACA snoRNP complex" 1
0 1 4 24 "GO:0031461" "cullin-RING ubiquitin ligase complex" 1
0 1 3 7 "GO:0031597" "cytosolic proteasome complex" 1
0 1 5 11 "GO:0031901" "early endosome membrane" 1
0 1 2 22 "GO:0031902" "late endosome membrane" 1
0 1 2 75 "GO:0031967;GO:0031975" "organelle envelope" 1
0 1 3 27 "GO:0031968;GO:0019867" "outer membrane" 1
0 1 2 48 "GO:0031969;GO:0042170" "plastid membrane" 1
0 1 2 48 "GO:0031984" "organelle subcompartment" 1
0 1 4 14 "GO:0032040" "small-subunit processome" 1
0 1 3 6 "GO:0032154" "cleavage furrow" 1
0 1 2 5 "GO:0032432" "actin filament bundle" 1
0 1 3 5 "GO:0032580" "Golgi cisterna membrane" 1
0 1 2 5 "GO:0032587" "ruffle membrane" 1
0 1 4 8 "GO:0033180" "proton-transporting V-type ATPase, V1 domain" 1
0 1 2 7 "GO:0034045" "phagophore assembly site membrane" 1
0 1 2 13 "GO:0034098" "VCP-NPL4-UFD1 AAA ATPase complex" 1
0 1 4 11 "GO:0034708" "methyltransferase complex" 1
0 1 2 6 "GO:0034715;GO:0034719" "pICln-Sm protein complex" 1
0 1 2 7 "GO:0035097" "histone methyltransferase complex" 1
0 1 3 12 "GO:0035861;GO:0090734" "site of double-strand break" 1
0 1 2 8 "GO:0042555" "MCM complex" 1
0 1 3 6 "GO:0042575" "DNA polymerase complex" 1
0 1 4 31 "GO:0043005" "neuron projection" 1
0 1 2 9 "GO:0043204" "perikaryon" 1
0 1 2 6 "GO:0043209" "myelin sheath" 1
0 1 2 9 "GO:0043224;GO:0017117;GO:0043291" "nuclear SCF ubiquitin ligase complex" 1
0 1 2 5 "GO:0043661" "peribacteroid membrane" 1
0 1 3 5 "GO:0043679;GO:0044306" "axon terminus" 1
0 1 3 9 "GO:0045121;GO:0098857" "membrane raft" 1
0 1 2 6 "GO:0045171" "intercellular bridge" 1
0 1 2 7 "GO:0045177" "apical part of cell" 1
0 1 4 21 "GO:0046540;GO:0097526" "spliceosomal tri-snRNP complex" 1
0 1 2 27 "GO:0048046" "apoplast" 1
0 1 2 8 "GO:0051286" "cell tip" 1
0 1 6 5 "GO:0055028" "cortical microtubule" 1
0 1 5 22 "GO:0055029;GO:0000428;GO:0030880" "RNA polymerase complex" 1
0 1 3 8 "GO:0055037" "recycling endosome" 1
0 1 2 12 "GO:0060187" "cell pole" 1
0 1 4 36 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 1
0 1 3 35 "GO:0070062;GO:1903561;GO:0043230" "extracellular organelle" 1
0 1 2 6 "GO:0070382" "exocytic vesicle" 1
0 1 4 10 "GO:0071007" "U2-type catalytic step 2 spliceosome" 1
0 1 2 9 "GO:0071014" "post-mRNA release spliceosomal complex" 1
0 1 2 6 "GO:0080008" "Cul4-RING E3 ubiquitin ligase complex" 1
0 1 2 8 "GO:0090575" "RNA polymerase II transcription regulator complex" 1
0 1 2 11 "GO:0098687" "chromosomal region" 1
0 1 2 9 "GO:0098793" "presynapse" 1
0 1 2 6 "GO:0098794" "postsynapse" 1
0 1 4 9 "GO:0098978" "glutamatergic synapse" 1
0 1 2 12 "GO:0099023" "vesicle tethering complex" 1
0 1 2 11 "GO:0099568" "cytoplasmic region" 1
0 1 2 5 "GO:0099738" "cell cortex region" 1
0 1 5 6 "GO:0120111;GO:0032838;GO:1904115" "neuron projection cytoplasm" 1
0 1 5 6 "GO:1902911" "protein kinase complex" 1
0 1 2 12 "GO:1904949;GO:0033202" "ATPase complex" 1
