"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-176 0.201689669061453 2 8 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.910002601811977
-337 0.0042150775666417 3 11 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.299270507231561
27 0.411294911214108 3 157 "GO:0004672;GO:0016301;GO:0016773;GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.957659635241591
-4 0.917067114890126 2 97 "GO:0004674" "protein serine/threonine kinase activity" 0.980702609001886
-105 0.315741838631017 5 14 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.957659635241591
-260 0.135511520141346 4 5 "GO:0004693;GO:0097472" "cyclin-dependent protein kinase activity" 0.791275469833938
6 0.943922532283686 4 23 "GO:0004721" "phosphoprotein phosphatase activity" 0.980702609001886
16 0.873682715032002 2 15 "GO:0004722" "protein serine/threonine phosphatase activity" 0.980702609001886
102 0.556622895013193 5 5 "GO:0004758;GO:0016454;GO:0016409" "palmitoyltransferase activity" 0.964441623611731
201 0.173518818535189 3 7 "GO:0004784;GO:0016721" "superoxide dismutase activity" 0.879988293999887
273 0.0357754764395496 3 9 "GO:0004812;GO:0016875;GO:0140101" "catalytic activity, acting on a tRNA" 0.48046528458039
-22 0.824489966292748 4 15 "GO:0004842;GO:0019787" "ubiquitin-protein transferase activity" 0.980702609001886
49 0.73808042388626 4 7 "GO:0004843;GO:0036459;GO:0019783;GO:0101005" "thiol-dependent ubiquitinyl hydrolase activity" 0.980702609001886
-85 0.591738257207594 3 6 "GO:0004857" "enzyme inhibitor activity" 0.964441623611731
-95 0.518355556987311 2 7 "GO:0004888;GO:0038023" "transmembrane signaling receptor activity" 0.964441623611731
-45 0.669019277380947 3 14 "GO:0005096;GO:0008047;GO:0030695" "GTPase regulator activity" 0.980702609001886
302 0.0833946835176006 2 5 "GO:0005102" "signaling receptor binding" 0.701107673101956
7 0.876987024560154 1 76 "GO:0005215;GO:0022857" "transporter activity" 0.980702609001886
-127 0.303717493183114 3 10 "GO:0005216;GO:0022838;GO:0015267;GO:0022803" "ion channel activity" 0.957659635241591
-17 0.910731887019437 4 7 "GO:0005261" "cation channel activity" 0.980702609001886
91 0.484754453363444 2 9 "GO:0005315" "inorganic phosphate transmembrane transporter activity" 0.964441623611731
68 0.582338033123917 2 10 "GO:0005319" "lipid transporter activity" 0.964441623611731
-7 0.9527906482416 3 10 "GO:0005347;GO:0000295;GO:0005346;GO:0015216;GO:0015215;GO:0015605" "adenine nucleotide transmembrane transporter activity" 0.980702609001886
-4 0.982527043697542 5 5 "GO:0005385;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 0.983524435069416
83 0.47991266592523 2 11 "GO:0005388;GO:0015085;GO:0015662;GO:0019829;GO:0042625;GO:0022853;GO:0042626;GO:0015405;GO:0043492;GO:0015399" "calcium ion transmembrane transporter activity" 0.964441623611731
28 0.848460032614257 4 7 "GO:0005452;GO:0015103" "inorganic anion transmembrane transporter activity" 0.980702609001886
-92 0.596750980797778 4 5 "GO:0005471;GO:0015217;GO:0015301;GO:0099516;GO:0015297" "ion antiporter activity" 0.964441623611731
142 0.250412004092501 2 10 "GO:0005506" "iron ion binding" 0.957659635241591
-12 0.910372072119881 2 13 "GO:0005507" "copper ion binding" 0.980702609001886
175 0.0407507892078667 5 21 "GO:0005509" "calcium ion binding" 0.48046528458039
123 0.0350988356322425 2 46 "GO:0005515" "protein binding" 0.48046528458039
70 0.486398059303395 3 15 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "GTP binding" 0.964441623611731
-169 0.28699235037119 3 6 "GO:0008168" "methyltransferase activity" 0.957659635241591
164 0.347509317897422 4 5 "GO:0008194" "UDP-glycosyltransferase activity" 0.957659635241591
52 0.606070301700827 2 15 "GO:0008234" "cysteine-type peptidase activity" 0.964441623611731
-93 0.373894455739238 2 14 "GO:0008236;GO:0017171" "serine-type peptidase activity" 0.957659635241591
14 0.877975794260416 5 18 "GO:0008238" "exopeptidase activity" 0.980702609001886
-254 0.0851233401528207 6 7 "GO:0008270" "zinc ion binding" 0.701107673101956
15 0.931566261789332 2 5 "GO:0008289" "lipid binding" 0.980702609001886
176 0.0924378418138952 4 14 "GO:0008483;GO:0016769" "transaminase activity" 0.701107673101956
5 0.959229694605688 4 19 "GO:0008509" "anion transmembrane transporter activity" 0.980702609001886
-35 0.775339309073047 3 10 "GO:0009055" "electron transfer activity" 0.980702609001886
-145 0.36281983857558 4 6 "GO:0015036;GO:0016668;GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" 0.957659635241591
-94 0.525643142923373 5 7 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.964441623611731
-24 0.82410333408046 2 13 "GO:0015238;GO:0008514" "drug transmembrane transporter activity" 0.980702609001886
30 0.704586808011925 4 24 "GO:0015291" "secondary active transmembrane transporter activity" 0.980702609001886
-14 0.784334850639915 3 58 "GO:0015318;GO:0015075" "inorganic molecular entity transmembrane transporter activity" 0.980702609001886
-127 0.121353490331264 1 23 "GO:0016209" "antioxidant activity" 0.783281619410886
144 0.107724661329978 2 19 "GO:0016405;GO:0016878;GO:0016877;GO:0003996" "ligase activity, forming carbon-sulfur bonds" 0.728423900421756
110 0.371015166745931 2 10 "GO:0016407" "acetyltransferase activity" 0.957659635241591
24 0.848781348831496 3 10 "GO:0016408" "C-acyltransferase activity" 0.980702609001886
-141 0.337398533528964 3 7 "GO:0016411;GO:0008374" "O-acyltransferase activity" 0.957659635241591
320 0.0439862584475005 3 6 "GO:0016417;GO:0004742;GO:0016418;GO:0030523" "S-acyltransferase activity" 0.48046528458039
-16 0.889348346283435 4 12 "GO:0016421;GO:0016885;GO:0003989" "CoA carboxylase activity" 0.980702609001886
-55 0.131514323643543 2 127 "GO:0016491" "oxidoreductase activity" 0.791275469833938
-10 0.88625155725232 4 31 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.980702609001886
108 0.268128289092541 2 16 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.957659635241591
-27 0.833037522087536 3 9 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.980702609001886
-82 0.606367136304402 3 6 "GO:0016645;GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors" 0.964441623611731
-102 0.346120958900927 3 13 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.957659635241591
6 0.966889896199043 2 8 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.980702609001886
-69 0.527128569072148 2 13 "GO:0016741" "transferase activity, transferring one-carbon groups" 0.964441623611731
13 0.836422603974542 2 41 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.980702609001886
60 0.529219178892917 2 17 "GO:0016757" "transferase activity, transferring glycosyl groups" 0.964441623611731
8 0.95402791129071 4 9 "GO:0016758" "transferase activity, transferring hexosyl groups" 0.980702609001886
26 0.872465789636193 4 6 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.980702609001886
-20 0.824069707840247 3 19 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.980702609001886
145 0.404627563276713 4 5 "GO:0016774" "phosphotransferase activity, carboxyl group as acceptor" 0.957659635241591
-104 0.422594167222643 4 9 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.957659635241591
89 0.544250355051376 2 7 "GO:0016779" "nucleotidyltransferase activity" 0.964441623611731
-20 0.729043914963418 2 45 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.980702609001886
-56 0.424877162114227 2 31 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 0.957659635241591
-70 0.519196559859543 3 13 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.964441623611731
-205 0.16327806785625 4 7 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.876508227720646
59 0.440944507861893 2 26 "GO:0016829" "lyase activity" 0.964441623611731
182 0.0938101816122335 3 13 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.701107673101956
-408 0.019109326711344 2 5 "GO:0016840" "carbon-nitrogen lyase activity" 0.48046528458039
12 0.849481876744552 2 37 "GO:0016853" "isomerase activity" 0.980702609001886
9 0.921946535791876 3 18 "GO:0016860" "intramolecular oxidoreductase activity" 0.980702609001886
240 0.102882785350168 2 7 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.728423900421756
116 0.0411152438093578 2 49 "GO:0016874" "ligase activity" 0.48046528458039
149 0.205071008859037 3 11 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.910002601811977
-74 0.669750606616329 2 5 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.980702609001886
38 0.341763415275669 6 103 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "pyrophosphatase activity" 0.957659635241591
176 0.269955936633202 3 6 "GO:0019200" "carbohydrate kinase activity" 0.957659635241591
5 0.964278259931406 3 11 "GO:0019205" "nucleobase-containing compound kinase activity" 0.980702609001886
41 0.55008636143406 2 33 "GO:0022804" "active transmembrane transporter activity" 0.964441623611731
-179 0.223349018196813 5 7 "GO:0022839;GO:0022836" "gated channel activity" 0.932810605410219
-29 0.692642085452067 2 28 "GO:0022890;GO:0046873;GO:0008324" "cation transmembrane transporter activity" 0.980702609001886
-63 0.409885357811553 2 26 "GO:0030234;GO:0098772" "molecular function regulator" 0.957659635241591
-84 0.6315734157916 2 5 "GO:0033218" "amide binding" 0.974819837417469
65 0.491311108056604 2 17 "GO:0042623;GO:0016887" "ATPase activity, coupled" 0.964441623611731
42 0.34148997960156 4 81 "GO:0046872;GO:0043169" "metal ion binding" 0.957659635241591
138 0.385449315709574 2 6 "GO:0046912" "transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer" 0.957659635241591
-18 0.806552134626698 5 30 "GO:0046914" "transition metal ion binding" 0.980702609001886
-119 0.420657412031044 2 7 "GO:0046915" "transition metal ion transmembrane transporter activity" 0.957659635241591
-52 0.766168364234289 2 5 "GO:0048037" "cofactor binding" 0.980702609001886
-147 0.397516728232535 2 5 "GO:0050145" "nucleoside monophosphate kinase activity" 0.957659635241591
-103 0.553532068490225 3 5 "GO:0051213" "dioxygenase activity" 0.964441623611731
-177 0.0697376478869372 1 16 "GO:0060089" "molecular transducer activity" 0.701107673101956
-17 0.85684100045717 3 18 "GO:0060589" "nucleoside-triphosphatase regulator activity" 0.980702609001886
71 0.654227367711798 4 6 "GO:0060590" "ATPase regulator activity" 0.980702609001886
-25 0.525773843954548 4 102 "GO:0070011;GO:0008233" "peptidase activity" 0.964441623611731
-75 0.612869434441194 2 7 "GO:0140097" "catalytic activity, acting on DNA" 0.964441623611731
192 0.0768005024965344 2 13 "GO:0140098" "catalytic activity, acting on RNA" 0.701107673101956
56 0.603684654842994 2 13 "GO:1901505;GO:0015932" "nucleobase-containing compound transmembrane transporter activity" 0.964441623611731
