"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
99 0.0839526522028662 2 8 "GO:0005102" "signaling receptor binding" 0.655364049257612
-101 0.0623672053334275 3 9 "GO:0005216;GO:0022838;GO:0015267;GO:0022803" "ion channel activity" 0.655364049257612
-79 0.23512921294724 2 6 "GO:0005261" "cation channel activity" 0.76784387101476
69 0.337639578090928 2 5 "GO:0005319" "lipid transporter activity" 0.871327943460459
-71 0.284652018465866 2 6 "GO:0005509" "calcium ion binding" 0.811609510875178
-38 0.21011427171507 2 29 "GO:0005515" "protein binding" 0.76784387101476
11 0.623935544919944 2 54 "GO:0005524;GO:0008144;GO:0032559;GO:0035639;GO:0030554" "adenyl nucleotide binding" 0.979192277326888
107 0.140146649387509 4 5 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "purine nucleoside binding" 0.747448796733381
-31 0.637952129175896 2 6 "GO:0008081" "phosphoric diester hydrolase activity" 0.979192277326888
131 0.0479400972561677 3 6 "GO:0008168;GO:0016741" "methyltransferase activity" 0.639201296748903
-47 0.438916330187943 4 7 "GO:0008234" "cysteine-type peptidase activity" 0.885336602336636
51 0.442668301168318 2 6 "GO:0008237" "metallopeptidase activity" 0.885336602336636
-58 0.2395787647391 2 11 "GO:0008238" "exopeptidase activity" 0.76784387101476
28 0.676675584672908 3 6 "GO:0008270" "zinc ion binding" 0.979192277326888
-5 0.946587151031159 2 5 "GO:0008289" "lipid binding" 0.982703935852618
107 0.104507770654822 2 6 "GO:0008483;GO:0016769" "transaminase activity" 0.655364049257612
-62 0.207239654353832 2 11 "GO:0008509" "anion transmembrane transporter activity" 0.76784387101476
-65 0.0312746382847049 3 30 "GO:0015075;GO:0015318" "inorganic molecular entity transmembrane transporter activity" 0.625492765694098
-178 0.0070476438725377 5 6 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.281905754901508
-4 0.958815101522666 3 5 "GO:0015085" "calcium ion transmembrane transporter activity" 0.982703935852618
-41 0.502836509990336 2 7 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.957783828553021
37 0.469844216720759 4 10 "GO:0015291;GO:0022804" "active transmembrane transporter activity" 0.916769203357578
-117 0.0412200292323757 2 8 "GO:0016298" "lipase activity" 0.639201296748903
29 0.191720730078591 2 58 "GO:0016491" "oxidoreductase activity" 0.76784387101476
16 0.7778420909488 2 8 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.979192277326888
76 0.184649355378614 2 8 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.76784387101476
23 0.751378818564257 3 5 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.979192277326888
-49 0.426441714817823 2 7 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.885336602336636
64 0.268074590899418 2 8 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.794295084146424
-26 0.542465880472797 3 15 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.979192277326888
-19 0.772214279007576 3 6 "GO:0016763;GO:0016757" "transferase activity, transferring glycosyl groups" 0.979192277326888
-14 0.743564411333818 2 14 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.979192277326888
14 0.582371369344252 2 43 "GO:0016772;GO:0016301" "transferase activity, transferring phosphorus-containing groups" 0.979192277326888
4 0.890456430807038 2 33 "GO:0016773;GO:0004672" "phosphotransferase activity, alcohol group as acceptor" 0.982703935852618
-2 0.978844077362924 3 5 "GO:0016775" "phosphotransferase activity, nitrogenous group as acceptor" 0.982703935852618
-57 0.0940201143765127 2 23 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.655364049257612
5 0.90557724520912 2 17 "GO:0016829" "lyase activity" 0.982703935852618
-30 0.622170959619889 4 7 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.979192277326888
-67 0.218335623263645 2 9 "GO:0016853" "isomerase activity" 0.76784387101476
-88 0.224119552193998 3 5 "GO:0016860" "intramolecular oxidoreductase activity" 0.76784387101476
15 0.723303055141014 2 14 "GO:0016874" "ligase activity" 0.979192277326888
59 0.417425204804115 2 5 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 0.885336602336636
-15 0.621712604876952 2 28 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides" 0.979192277326888
-34 0.204604210578448 2 39 "GO:0022857;GO:0005215" "transporter activity" 0.76784387101476
-96 0.0189662224133087 2 16 "GO:0022890;GO:0046873;GO:0008324" "inorganic cation transmembrane transporter activity" 0.505765931021565
7 0.753906537174846 4 62 "GO:0032555;GO:0017076;GO:0032553;GO:0000166;GO:0097367;GO:0036094;GO:1901265;GO:0043168" "small molecule binding" 0.979192277326888
-20 0.718692861733298 4 9 "GO:0042578" "phosphoric ester hydrolase activity" 0.979192277326888
28 0.294208447692252 3 38 "GO:0046872;GO:0043169" "metal ion binding" 0.811609510875178
20 0.696816637384414 2 10 "GO:0046914" "transition metal ion binding" 0.979192277326888
-83 0.249549258079797 4 5 "GO:0046915" "transition metal ion transmembrane transporter activity" 0.76784387101476
-25 0.73239285701695 2 5 "GO:0048037" "cofactor binding" 0.979192277326888
-24 0.64408587893452 2 10 "GO:0060589;GO:0030234" "enzyme regulator activity" 0.979192277326888
-23 0.375461070526843 3 43 "GO:0070011;GO:0008233" "peptidase activity, acting on L-amino acid peptides" 0.883437813004337
-9 0.835181948703897 1 16 "GO:0098772" "molecular function regulator" 0.982703935852618
-31 0.664244995842307 2 5 "GO:0140097" "catalytic activity, acting on DNA" 0.979192277326888
5 0.942053804121394 2 6 "GO:0140098" "catalytic activity, acting on RNA" 0.982703935852618
22 0.757741721493913 1 5 "GO:0140110" "transcription regulator activity" 0.979192277326888
