"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
4 0.934397529910181 2 11 "GO:0008238" "exopeptidase activity" 0.966316792620906
-58 0.379595871365316 5 6 "GO:0008270" "zinc ion binding" 0.920232415431069
-23 0.752438142450955 2 5 "GO:0008289" "lipid binding" 0.966316792620906
-61 0.352551912830877 3 6 "GO:0008483;GO:0016769" "transaminase activity" 0.888000285343712
-74 0.133223898379295 4 11 "GO:0008509" "anion transmembrane transporter activity" 0.810412771195805
-2 0.936323871617932 3 30 "GO:0015075;GO:0015318" "inorganic molecular entity transmembrane transporter activity" 0.966316792620906
-61 0.355200114137485 2 6 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.888000285343712
77 0.289449839119303 2 5 "GO:0015085" "calcium ion transmembrane transporter activity" 0.888000285343712
-103 0.0912820745501169 2 7 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.730256596400935
-12 0.815777225794249 3 10 "GO:0015291;GO:0022804" "active transmembrane transporter activity" 0.966316792620906
107 0.0610494713648883 3 8 "GO:0016298" "lipase activity" 0.610494713648883
-29 0.191134731089463 2 58 "GO:0016491" "oxidoreductase activity" 0.849487693730947
-7 0.90400967889255 2 8 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.966316792620906
20 0.722473670787623 3 8 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.966316792620906
-5 0.945476099383752 2 5 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.966316792620906
-93 0.128886890577153 2 7 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.810412771195805
-18 0.760929595951186 3 8 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.966316792620906
42 0.319166323114108 3 15 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 0.888000285343712
104 0.114686657336542 2 6 "GO:0016763;GO:0016757" "transferase activity, transferring glycosyl groups" 0.810412771195805
63 0.146403509890657 3 14 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.810412771195805
-11 0.676133490584261 3 43 "GO:0016772;GO:0016301" "transferase activity, transferring phosphorus-containing groups" 0.966316792620906
-6 0.833500333236356 2 33 "GO:0016773;GO:0004672" "phosphotransferase activity, alcohol group as acceptor" 0.966316792620906
15 0.837442008404206 2 5 "GO:0016775" "phosphotransferase activity, nitrogenous group as acceptor" 0.966316792620906
16 0.63617113928005 2 23 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.966316792620906
-27 0.502122610065914 2 17 "GO:0016829" "lyase activity" 0.966316792620906
-59 0.336685077970903 3 7 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.888000285343712
23 0.676980944260069 2 9 "GO:0016853" "isomerase activity" 0.966316792620906
55 0.448534746793096 2 5 "GO:0016860" "intramolecular oxidoreductase activity" 0.966316792620906
52 0.235382757964681 2 14 "GO:0016874" "ligase activity" 0.874388187409578
51 0.479184239297127 3 5 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 0.966316792620906
-44 0.159494946269309 2 28 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides" 0.810412771195805
14 0.610632322835676 2 39 "GO:0022857;GO:0005215" "transporter activity" 0.966316792620906
27 0.513536717764424 2 16 "GO:0022890;GO:0046873;GO:0008324" "inorganic cation transmembrane transporter activity" 0.966316792620906
-3 0.899082823780195 2 62 "GO:0032555;GO:0043168;GO:1901265;GO:0017076;GO:0032553;GO:0000166;GO:0036094;GO:0097367" "small molecule binding" 0.966316792620906
-15 0.775619002671297 4 9 "GO:0042578" "phosphoric ester hydrolase activity" 0.966316792620906
-5 0.851315513202901 3 38 "GO:0046872;GO:0043169" "metal ion binding" 0.966316792620906
-32 0.528995135813259 4 10 "GO:0046914" "transition metal ion binding" 0.966316792620906
80 0.267182571351525 2 5 "GO:0046915" "transition metal ion transmembrane transporter activity" 0.874388187409578
-138 0.057128481295173 2 5 "GO:0048037" "cofactor binding" 0.610494713648883
5 0.92417610006077 3 10 "GO:0060589;GO:0030234" "enzyme regulator activity" 0.966316792620906
14 0.579667928536541 3 43 "GO:0070011;GO:0008233" "peptidase activity" 0.966316792620906
17 0.676168921864299 1 16 "GO:0098772" "molecular function regulator" 0.966316792620906
-6 0.936591684637645 2 5 "GO:0140097" "catalytic activity, acting on DNA" 0.966316792620906
30 0.647087817909866 2 6 "GO:0140098" "catalytic activity, acting on RNA" 0.966316792620906
36 0.620268236581918 1 5 "GO:0140110" "transcription regulator activity" 0.966316792620906
