"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
2 0.977770821861236 2 8 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.993601997996258
-49 0.456844020207317 4 5 "GO:0001764" "neuron migration" 0.952795295320194
-8 0.707522682690891 2 55 "GO:0002181;GO:0006412;GO:0043043;GO:0006518;GO:0043604" "amide biosynthetic process" 0.952795295320194
18 0.789183981982383 4 5 "GO:0002182;GO:0006414" "translational elongation" 0.952795295320194
-164 0.0017965666768075 1 8 "GO:0002376" "immune system process" 0.177860101003942
-162 0.01419981147487 5 5 "GO:0002758;GO:0002757;GO:0002218;GO:0002253;GO:0002764;GO:0050778;GO:0050776;GO:0002684;GO:0002682;GO:0045089;GO:0031349;GO:0045088;GO:0031347;GO:0080134" "regulation of innate immune response" 0.46859377867071
-88 0.0919594344452327 4 8 "GO:0003333;GO:0006865;GO:1905039;GO:0046942;GO:0098656;GO:1903825;GO:0015711;GO:0015849;GO:0006820;GO:0034220;GO:0055085" "transmembrane transport" 0.700306462313695
-69 0.299550792190296 3 5 "GO:0005975" "carbohydrate metabolic process" 0.952795295320194
41 0.319152070480736 2 13 "GO:0006259" "DNA metabolic process" 0.952795295320194
76 0.089429697602697 3 11 "GO:0006281;GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA repair" 0.700306462313695
9 0.748557520316286 4 30 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.952795295320194
-3 0.917201388758896 3 31 "GO:0006464;GO:0036211" "cellular protein modification process" 0.993601997996258
-17 0.757151470189792 4 7 "GO:0006508" "proteolysis" 0.952795295320194
-28 0.676606848347669 5 5 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "proteolysis involved in cellular protein catabolic process" 0.952795295320194
-26 0.507697793784161 5 14 "GO:0006631;GO:0032787" "monocarboxylic acid metabolic process" 0.952795295320194
26 0.638599702978776 3 7 "GO:0006643;GO:0009247;GO:0006664;GO:0046467;GO:1901137;GO:1903509;GO:1901135" "carbohydrate derivative metabolic process" 0.952795295320194
36 0.549222170982457 2 6 "GO:0006721;GO:0006720" "terpenoid metabolic process" 0.952795295320194
65 0.132940183328319 3 12 "GO:0006796;GO:0006793" "phosphate-containing compound metabolic process" 0.872805268056886
-53 0.0834510773311044 3 24 "GO:0006810;GO:0051234;GO:0051179" "establishment of localization" 0.700306462313695
-94 0.0463348217602195 2 10 "GO:0006811" "ion transport" 0.690885210538031
15 0.8270552811052 4 5 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.986487624450781
-44 0.0610042230788536 2 42 "GO:0006950;GO:0050896" "response to stimulus" 0.700306462313695
-22 0.569129325667533 3 15 "GO:0006974;GO:0033554;GO:0051716" "cellular response to stimulus" 0.952795295320194
12 0.6718389977741 2 28 "GO:0006996" "organelle organization" 0.952795295320194
0 0.993601997996258 2 15 "GO:0007165" "signal transduction" 0.993601997996258
8 0.894486542368734 2 6 "GO:0008033;GO:0006399" "tRNA processing" 0.993601997996258
44 0.241257358626129 2 16 "GO:0008610" "lipid biosynthetic process" 0.952795295320194
-10 0.772368872065586 2 20 "GO:0009057;GO:1901575;GO:0009056" "organic substance catabolic process" 0.952795295320194
-21 0.732317750721141 3 6 "GO:0009073;GO:0009072" "aromatic amino acid family biosynthetic process" 0.952795295320194
-16 0.707387861537983 2 13 "GO:0009451" "RNA modification" 0.952795295320194
-24 0.646129243899989 2 8 "GO:0009628" "response to abiotic stimulus" 0.952795295320194
8 0.870128453520784 4 9 "GO:0009966;GO:0010646;GO:0023051" "regulation of signal transduction" 0.993601997996258
-16 0.60095155687333 2 23 "GO:0010468" "regulation of gene expression" 0.952795295320194
0 0.990236196252309 3 18 "GO:0010629;GO:0010605;GO:0009892" "negative regulation of macromolecule metabolic process" 0.993601997996258
33 0.200524410736809 3 34 "GO:0016071" "mRNA metabolic process" 0.94979549777104
15 0.784855878642489 3 7 "GO:0016477;GO:0048870;GO:0006928;GO:0040011" "movement of cell or subcellular component" 0.952795295320194
-28 0.57610342947979 6 9 "GO:0016567;GO:0032446" "protein modification by small protein conjugation" 0.952795295320194
34 0.348027081671944 2 17 "GO:0018130;GO:1901362;GO:0019438" "organic cyclic compound biosynthetic process" 0.952795295320194
-39 0.200743173530438 3 25 "GO:0019752;GO:0043436;GO:0006082" "carboxylic acid metabolic process" 0.94979549777104
-5 0.945186715313853 1 5 "GO:0022414" "reproductive process" 0.993601997996258
61 0.316825672296235 3 6 "GO:0030154" "cell differentiation" 0.952795295320194
-25 0.68454822819028 3 6 "GO:0031126;GO:0043144;GO:0016074" "snoRNA metabolic process" 0.952795295320194
-139 0.035393876937169 3 5 "GO:0031570;GO:0000075;GO:0045786" "cell cycle checkpoint" 0.690885210538031
26 0.696834660368359 1 5 "GO:0032501" "multicellular organismal process" 0.952795295320194
32 0.216457741383783 1 34 "GO:0032502" "developmental process" 0.952795295320194
9 0.714376974323916 3 41 "GO:0034470;GO:0034660" "ncRNA metabolic process" 0.952795295320194
-90 0.0104897621506614 2 18 "GO:0042221;GO:0006979;GO:0000302;GO:1901700" "response to chemical" 0.46859377867071
-7 0.764380829217246 2 44 "GO:0043412" "macromolecule modification" 0.952795295320194
15 0.784855878642489 5 7 "GO:0043628;GO:0031123" "ncRNA 3'-end processing" 0.952795295320194
3 0.907366118522655 3 29 "GO:0044255;GO:0006629" "lipid metabolic process" 0.993601997996258
-5 0.896251994231726 2 16 "GO:0044265;GO:0044248" "cellular catabolic process" 0.993601997996258
-18 0.500997471053762 2 34 "GO:0044281" "small molecule metabolic process" 0.952795295320194
13 0.72264740815888 3 16 "GO:0044283;GO:0046394;GO:0016053" "small molecule biosynthetic process" 0.952795295320194
-59 0.101455612507281 2 17 "GO:0048518;GO:0048583;GO:0048584" "positive regulation of biological process" 0.717436117015773
-20 0.497508331297332 3 25 "GO:0048519" "negative regulation of biological process" 0.952795295320194
-39 0.404979239599273 4 10 "GO:0048522" "positive regulation of cellular process" 0.952795295320194
-35 0.336097568532392 2 17 "GO:0048523" "negative regulation of cellular process" 0.952795295320194
-6 0.922149179940093 2 6 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.993601997996258
33 0.476985838378017 2 10 "GO:0048856" "anatomical structure development" 0.952795295320194
44 0.201471772254463 2 19 "GO:0048869" "cellular developmental process" 0.94979549777104
105 0.082185768473495 2 6 "GO:0051186;GO:0051188" "cofactor metabolic process" 0.700306462313695
-17 0.641603220217705 5 16 "GO:0051252;GO:0019219" "regulation of nucleobase-containing compound metabolic process" 0.952795295320194
-48 0.335135128541975 2 9 "GO:0051641;GO:0008104;GO:0006886;GO:0046907;GO:0051649;GO:0015031;GO:0033036;GO:0015833;GO:0045184;GO:0042886" "cellular localization" 0.952795295320194
-53 0.379864646654826 3 6 "GO:0051656;GO:0051640" "establishment of organelle localization" 0.952795295320194
-104 0.0269908875188422 2 10 "GO:0051726" "regulation of cell cycle" 0.668024466091344
-23 0.731025316166279 3 5 "GO:0060249;GO:0042592" "homeostatic process" 0.952795295320194
-18 0.470664786689642 4 37 "GO:0060255;GO:0019222;GO:0031323;GO:0051171;GO:0080090" "regulation of macromolecule metabolic process" 0.952795295320194
-33 0.556069776115809 2 7 "GO:0065008" "regulation of biological quality" 0.952795295320194
-21 0.637288180635243 2 11 "GO:0070647" "protein modification by small protein conjugation or removal" 0.952795295320194
-61 0.141059437261719 2 13 "GO:0071705;GO:0071702" "nitrogen compound transport" 0.872805268056886
-35 0.402227253574532 6 13 "GO:0071900;GO:0045859;GO:0001932;GO:0043549;GO:0031399;GO:0042325;GO:0051338;GO:0032268;GO:0051246;GO:0019220;GO:0051174;GO:0050790;GO:0065009" "regulation of protein modification process" 0.952795295320194
33 0.621666841893735 3 5 "GO:0090407;GO:0019637" "organophosphate metabolic process" 0.952795295320194
-24 0.714998256475579 2 5 "GO:1901565" "organonitrogen compound catabolic process" 0.952795295320194
-19 0.696630114030629 5 9 "GO:1901607;GO:1901605;GO:0006520;GO:0008652" "cellular amino acid metabolic process" 0.952795295320194
38 0.56875846334632 4 5 "GO:1901617;GO:1901615" "organic hydroxy compound biosynthetic process" 0.952795295320194
40 0.179333748925689 3 26 "GO:1903047;GO:0022402" "cell cycle process" 0.94979549777104
