TRINITY_DN104221_c0_g1	GO:0005509; GO:0005524; GO:0005525; GO:0005783; GO:0005886; GO:0006907; GO:0030100; GO:0031901; GO:0032456; GO:0048471; GO:0050731; GO:0051260; GO:0055038; GO:0071363
TRINITY_DN104226_c0_g1	GO:0000287; GO:0004722; GO:0004724; GO:0005634; GO:0005829; GO:0030145
TRINITY_DN104265_c0_g1	GO:0005737; GO:0006486; GO:0008375; GO:0033830; GO:0046872
TRINITY_DN104321_c0_g1	GO:0003774; GO:0005524; GO:0016459; GO:0051015
TRINITY_DN104322_c0_g1	GO:0005886; GO:0009247; GO:0016021; GO:0016491
TRINITY_DN104339_c0_g1	GO:0009013; GO:0009450; GO:0019477; GO:0047949
TRINITY_DN10434_c0_g1	GO:0000287; GO:0004301; GO:0005102; GO:0005777; GO:0005782; GO:0005829; GO:0006625; GO:0006805; GO:0006874; GO:0006954; GO:0008217; GO:0009636; GO:0010628; GO:0015643; GO:0016311; GO:0016791; GO:0017144; GO:0019373; GO:0033885; GO:0042577; GO:0042632; GO:0042759; GO:0042803; GO:0046272; GO:0046839; GO:0070062; GO:0072593; GO:0090181; GO:0097176; GO:0097755
TRINITY_DN104369_c0_g1	GO:0003729; GO:0005634; GO:0005737; GO:0006397; GO:0031123
TRINITY_DN104380_c0_g1	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
TRINITY_DN104381_c0_g1	GO:0005355; GO:0006814; GO:0015293; GO:0016021; GO:0016324
TRINITY_DN104622_c0_g1	GO:0004142; GO:0004605; GO:0005783; GO:0005789; GO:0006661; GO:0007165; GO:0007602; GO:0016021; GO:0016024
TRINITY_DN104680_c0_g1	GO:0000785; GO:0000790; GO:0005634; GO:0006355; GO:0006357; GO:0006368; GO:0010452; GO:0034401; GO:0046975; GO:0097198; GO:0097676
TRINITY_DN104682_c0_g1	GO:0009523; GO:0009535; GO:0009765; GO:0016021; GO:0016168; GO:0018298; GO:0030076
TRINITY_DN104802_c0_g1	GO:0005813
TRINITY_DN104803_c0_g1	GO:0001732; GO:0002191; GO:0003743; GO:0005852; GO:0006446; GO:0016282; GO:0033290; GO:0098808
TRINITY_DN104874_c0_g1	GO:0001820; GO:0004768; GO:0006636; GO:0006936; GO:0008104; GO:0014055; GO:0016021; GO:0018991; GO:0030421; GO:0032456; GO:0035264; GO:0040002; GO:0040011; GO:0043050; GO:0045088; GO:0098793
TRINITY_DN104875_c0_g1	GO:0001578; GO:0005737; GO:0005874; GO:0015631; GO:0032273; GO:0046785
TRINITY_DN104878_c0_g1	GO:0015485; GO:0016021; GO:0031227; GO:0031234; GO:0044232; GO:0071397; GO:0120020; GO:0140268
TRINITY_DN105039_c0_g1	GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005829; GO:0006428; GO:0046686
TRINITY_DN105058_c0_g1	GO:0005576
TRINITY_DN10506_c0_g1	GO:0005743; GO:0005762
TRINITY_DN105087_c0_g1	GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0005929; GO:0007018; GO:0030286
TRINITY_DN105305_c0_g1	
TRINITY_DN105653_c0_g1	GO:0016021; GO:0055085
TRINITY_DN10567_c0_g1	GO:0004722; GO:0005516; GO:0005737; GO:0005955; GO:0006470; GO:0031149; GO:0031156; GO:0033192; GO:0043157; GO:0044671; GO:0046872; GO:0097720; GO:1903013
TRINITY_DN1058_c0_g1	GO:0005524; GO:0005829; GO:0042352; GO:0046835; GO:0050201; GO:1903350
TRINITY_DN106004_c0_g1	GO:0003677; GO:0003723; GO:0003729; GO:0004519; GO:0004521; GO:0005516; GO:0005634; GO:0005737; GO:0005847; GO:0006378; GO:0006396; GO:0006979; GO:0009626; GO:0031124; GO:0034052; GO:0043068; GO:0046872; GO:1900363; GO:2000031
TRINITY_DN106042_c0_g1	GO:0000003; GO:0001764; GO:0005201; GO:0005604; GO:0007155; GO:0007411; GO:0007414; GO:0009408; GO:0009887; GO:0009888; GO:0010950; GO:0016477; GO:0040017; GO:0042127; GO:0051788; GO:0071711
TRINITY_DN106052_c0_g1	GO:0004252; GO:0005739; GO:0005743; GO:0010821; GO:0016021
TRINITY_DN106351_c0_g1	GO:0000976; GO:0000977; GO:0000981; GO:0004879; GO:0005634; GO:0006357; GO:0007275; GO:0008134; GO:0008270; GO:0030154; GO:0030374; GO:0038023; GO:0042594; GO:0042632; GO:0045944; GO:0070328; GO:0070873; GO:0090575
TRINITY_DN106378_c0_g1	GO:0001726; GO:0004438; GO:0004725; GO:0005770; GO:0005886; GO:0007525; GO:0007528; GO:0007626; GO:0008333; GO:0010506; GO:0030017; GO:0030175; GO:0043009; GO:0044088; GO:0045109; GO:0046716; GO:0046856; GO:0048311; GO:0048741; GO:0052629
TRINITY_DN106388_c0_g1	GO:0003994; GO:0005739; GO:0006099; GO:0046872; GO:0051539
TRINITY_DN106711_c0_g1	GO:0004222; GO:0008237; GO:0016021; GO:0046872
TRINITY_DN106711_c0_g2	GO:0004222; GO:0005576; GO:0046872; GO:0090729
TRINITY_DN106714_c0_g1	GO:0005576
TRINITY_DN106724_c0_g1	GO:0005525; GO:0006777; GO:0019008; GO:0046872; GO:0051539; GO:0061798; GO:0061799
TRINITY_DN106753_c0_g1	GO:0000139; GO:0016021; GO:0019319; GO:0030206; GO:0050656; GO:0050659
TRINITY_DN106797_c0_g1	GO:0000244; GO:0000398; GO:0005634; GO:0005681; GO:0009409; GO:0009845; GO:0015030; GO:0046540; GO:0071013; GO:0080188; GO:2000630; GO:2000636
TRINITY_DN106799_c0_g1	GO:0005739; GO:0005747; GO:0006979; GO:0016020; GO:0055114
TRINITY_DN10694_c0_g1	GO:0005506; GO:0005789; GO:0020037; GO:0070330
TRINITY_DN106983_c0_g1	GO:0003729; GO:0003730; GO:0003994; GO:0005829; GO:0006099; GO:0019629; GO:0046872; GO:0047456; GO:0051539
TRINITY_DN106984_c0_g1	GO:0010008; GO:0015031
TRINITY_DN107_c0_g1	GO:0003729; GO:0003730; GO:0003994; GO:0005829; GO:0006099; GO:0019629; GO:0046872; GO:0047456; GO:0051539
TRINITY_DN110179_c0_g1	GO:0000139; GO:0005198; GO:0005829; GO:0006886; GO:0006888; GO:0006891; GO:0016020; GO:0030126
TRINITY_DN11020_c0_g1	GO:0005524; GO:0005789; GO:0006812; GO:0006874; GO:0016021; GO:0016887; GO:0046872
TRINITY_DN110297_c0_g1	GO:0000054; GO:0005525; GO:0005730; GO:0006364; GO:0030687; GO:0042273; GO:1902626
TRINITY_DN110407_c0_g1	GO:0005952; GO:0008603; GO:0030552
TRINITY_DN11042_c0_g1	GO:0004062; GO:0005737; GO:0006068; GO:0006805; GO:0008202; GO:0009812; GO:0030855; GO:0042403; GO:0050427; GO:0051923
TRINITY_DN110603_c0_g1	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
TRINITY_DN111411_c0_g1	GO:0000049; GO:0001525; GO:0005125; GO:0005615; GO:0005634; GO:0005783; GO:0005794; GO:0005829; GO:0006412; GO:0006915; GO:0006954; GO:0007155; GO:0017101; GO:0070094
TRINITY_DN11142_c0_g1	GO:0000287; GO:0004044; GO:0006189; GO:0006541; GO:0009113; GO:0009116
TRINITY_DN11147_c0_g1	GO:0005886; GO:0006679; GO:0008168; GO:0009405; GO:0016021; GO:0030447
TRINITY_DN111507_c0_g1	GO:0004298; GO:0005634; GO:0005737; GO:0005839; GO:0019774; GO:0051603
TRINITY_DN111548_c0_g1	GO:0005737; GO:0009968; GO:0016020
TRINITY_DN111549_c0_g1	GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0035327; GO:0043928; GO:0055087
TRINITY_DN111599_c0_g1	GO:0003774; GO:0005737; GO:0005813; GO:0005868; GO:0005874; GO:0007018; GO:0045505
TRINITY_DN1116_c0_g1	GO:0003756; GO:0005739; GO:0005774; GO:0005783; GO:0005788; GO:0006457; GO:0006979; GO:0009507; GO:0034976; GO:0045454
TRINITY_DN111742_c0_g1	
TRINITY_DN111784_c0_g1	GO:0005814; GO:0046599
TRINITY_DN111788_c0_g1	GO:0005813; GO:0005929; GO:0005930; GO:0009636; GO:0010629; GO:0030991; GO:0032496; GO:0035721; GO:0035735; GO:0036064; GO:0042073; GO:0043280; GO:0045019; GO:0060271; GO:0061512; GO:0071333; GO:0071356; GO:0090200; GO:0097421; GO:0097542; GO:0097756; GO:1905705; GO:1990830
TRINITY_DN114009_c0_g1	GO:0005634; GO:0005829; GO:0006511; GO:0030433; GO:0030474; GO:0030674; GO:0031593; GO:0072665
TRINITY_DN114043_c0_g1	GO:0005634; GO:0005737; GO:0009617; GO:0045335
TRINITY_DN114047_c0_g1	GO:0000723; GO:0000775; GO:0005634; GO:0005940; GO:0016925; GO:0030466; GO:0030702; GO:0030998; GO:0031386; GO:0044389; GO:0044732; GO:0051572; GO:0051573; GO:0071441
TRINITY_DN11405_c0_g1	GO:0003723; GO:0005737; GO:0070929
TRINITY_DN114079_c0_g1	GO:0004581; GO:0005789; GO:0006487; GO:0007368; GO:0016021
TRINITY_DN114085_c0_g1	GO:0003723; GO:0005737; GO:0006417; GO:0009507
TRINITY_DN1144_c0_g1	GO:0005739; GO:0005777; GO:0006869; GO:0008289; GO:0033814
TRINITY_DN1147_c0_g2	GO:0004856; GO:0005524; GO:0005737; GO:0005997; GO:0016310; GO:0042732
TRINITY_DN115524_c0_g1	GO:0000122; GO:0000776; GO:0003682; GO:0003723; GO:0003729; GO:0005634; GO:0005635; GO:0005643; GO:0005654; GO:0005737; GO:0005868; GO:0006110; GO:0006404; GO:0006405; GO:0006406; GO:0006409; GO:0006606; GO:0006999; GO:0007094; GO:0010965; GO:0015631; GO:0016032; GO:0016925; GO:0017056; GO:0019083; GO:0019898; GO:0031072; GO:0031453; GO:0031965; GO:0031990; GO:0032880; GO:0034399; GO:0034605; GO:0035457; GO:0042307; GO:0042405; GO:0042803; GO:0043657; GO:0044615; GO:0045947; GO:0046827; GO:0046832; GO:0051019; GO:0051301; GO:0060964; GO:0070840; GO:0070849; GO:0072686; GO:0075733; GO:0090267; GO:0090316; GO:1900034; GO:1901673
TRINITY_DN11554_c0_g1	GO:0004190; GO:0005886; GO:0006508; GO:0030163; GO:0031225; GO:0046658
TRINITY_DN115578_c0_g1	GO:0003684; GO:0005524; GO:0006298; GO:0030983
TRINITY_DN115883_c0_g1	GO:0005739; GO:0005758; GO:0005829; GO:0006790; GO:0007584; GO:0008482; GO:0020037; GO:0030151; GO:0042128; GO:0043546
TRINITY_DN115929_c0_g1	GO:0005634; GO:0005737; GO:0007275; GO:0008307; GO:0030018; GO:0030036; GO:0042805; GO:0045214; GO:0046872; GO:0060537
TRINITY_DN11596_c0_g1	GO:0005794; GO:0005829; GO:0006699; GO:0008289; GO:0015248; GO:0016020; GO:0031902; GO:0032934; GO:0043231
TRINITY_DN116761_c0_g1	GO:0003676; GO:0005509; GO:0005524; GO:0005525; GO:0005634; GO:0005829; GO:0005886; GO:0005901; GO:0006897; GO:0007596; GO:0010008; GO:0015630; GO:0016787; GO:0019898; GO:0019904; GO:0030866; GO:0032456; GO:0042802; GO:0045171; GO:0048471; GO:0055038; GO:0070062; GO:0072659; GO:0097320; GO:1901741; GO:2001137
TRINITY_DN116769_c0_g1	GO:0005768; GO:0015031
TRINITY_DN116794_c0_g1	GO:0005737
TRINITY_DN116795_c0_g1	GO:0000287; GO:0004016; GO:0005524; GO:0005737; GO:0005886; GO:0005887; GO:0006171; GO:0007188; GO:0007189; GO:0007190; GO:0008179; GO:0016020; GO:0019933; GO:0030145; GO:0030425; GO:0031683; GO:0032991; GO:0045121; GO:0046982; GO:1904322
TRINITY_DN118_c0_g1	GO:0001525; GO:0001669; GO:0001953; GO:0002418; GO:0004222; GO:0005178; GO:0005615; GO:0005912; GO:0007155; GO:0007229; GO:0008237; GO:0008584; GO:0009986; GO:0016021; GO:0017124; GO:0030308; GO:0030336; GO:0030574; GO:0031514; GO:0042246; GO:0045087; GO:0046872; GO:0060317; GO:0070062; GO:1900121; GO:1904628; GO:1990910
TRINITY_DN119004_c0_g1	GO:0005615; GO:0005886; GO:0007267; GO:0007275; GO:0008233; GO:0016539; GO:0046872
TRINITY_DN119011_c0_g1	GO:0005319; GO:0005524; GO:0005615; GO:0005886; GO:0006869; GO:0016021; GO:0016887; GO:0042493; GO:0042626; GO:0043231; GO:0044267; GO:0051384; GO:0055085; GO:0097208; GO:0097232; GO:0097233
TRINITY_DN1192_c0_g1	GO:0004753; GO:0004754; GO:0005737; GO:0019878
TRINITY_DN11966_c0_g1	GO:0004252; GO:0005886; GO:0016021
TRINITY_DN13606_c0_g1	GO:0005789; GO:0008521; GO:0015295; GO:0016021; GO:0030509; GO:0060395
TRINITY_DN136921_c0_g1	GO:0000823; GO:0000825; GO:0005524; GO:0005654; GO:0005730; GO:0008440; GO:0032957; GO:0032958; GO:0046488; GO:0046872; GO:0047326; GO:0070266; GO:0097243; GO:0102732
TRINITY_DN136956_c0_g1	GO:0005344; GO:0019441; GO:0020037; GO:0046872
TRINITY_DN13699_c0_g1	GO:0005509; GO:0005737; GO:0030046; GO:0030175; GO:0030863; GO:0031143; GO:0045335; GO:0051015; GO:0051017; GO:0051764; GO:0061836
TRINITY_DN139764_c0_g1	GO:0003924; GO:0005525; GO:0007188; GO:0031683; GO:0046872
TRINITY_DN139774_c0_g1	GO:0005615; GO:0030288
TRINITY_DN13979_c0_g1	GO:0004129; GO:0005507; GO:0005886; GO:0016021; GO:0042773
TRINITY_DN150505_c0_g1	GO:0000139; GO:0000281; GO:0000301; GO:0000915; GO:0005794; GO:0005802; GO:0005829; GO:0006890; GO:0007030; GO:0007053; GO:0007110; GO:0007111; GO:0007112; GO:0010314; GO:0017137; GO:0031410; GO:0031985; GO:0032154; GO:0032266; GO:0036089; GO:0043001; GO:0048194; GO:0051225; GO:0070273; GO:0070300; GO:0090307
TRINITY_DN150510_c0_g1	GO:0004175; GO:0004298; GO:0005634; GO:0005737; GO:0005829; GO:0005839; GO:0010498; GO:0010499; GO:0019773; GO:0043161; GO:0045842
TRINITY_DN150567_c0_g1	GO:0005737; GO:0009058; GO:0009877; GO:0016740
TRINITY_DN150655_c0_g1	GO:0000943; GO:0003676; GO:0004190; GO:0005524; GO:0008270; GO:0015074
TRINITY_DN15082_c0_g1	GO:0005509; GO:0005576; GO:0007155; GO:0008201; GO:0060231; GO:0061053; GO:0062023
TRINITY_DN151537_c0_g1	GO:0005635; GO:0005737; GO:0005886; GO:0007588; GO:0015293; GO:0015695; GO:0016020; GO:0016021; GO:0016324; GO:0022857; GO:0031625; GO:0042908; GO:1990961
TRINITY_DN151539_c0_g1	GO:0005783; GO:0005788; GO:0006687; GO:0043687; GO:0046872
TRINITY_DN15163_c0_g1	GO:0004412; GO:0009086; GO:0009088; GO:0009097; GO:0050661
TRINITY_DN151661_c0_g1	GO:0016747; GO:0031177; GO:0033068
TRINITY_DN151664_c0_g1	GO:0005753; GO:0015986; GO:0046933
TRINITY_DN151681_c0_g1	GO:0003774; GO:0005509; GO:0005874; GO:0030286; GO:0031514
TRINITY_DN151682_c0_g1	GO:0005886; GO:0016021
TRINITY_DN151697_c0_g1	GO:0005524; GO:0016874; GO:0017000; GO:0046872
TRINITY_DN151706_c0_g1	GO:0005737; GO:0005829; GO:0052689; GO:0080030
TRINITY_DN15175_c0_g1	GO:0005337; GO:0005415; GO:0005789; GO:0005886; GO:0005887; GO:0015389; GO:0015390; GO:0015860; GO:0015864; GO:1901642
TRINITY_DN152_c0_g1	GO:0003723; GO:0005654; GO:0005815; GO:0006396; GO:0006397; GO:0008380; GO:0015630; GO:0016607; GO:0032991
TRINITY_DN1540_c0_g1	GO:0004175; GO:0004252; GO:0005739; GO:0005764; GO:0006508; GO:0007040; GO:0007399; GO:0007417; GO:0008233; GO:0008236; GO:0008240; GO:0030855; GO:0042277; GO:0042470; GO:0043171; GO:0045453; GO:0046872; GO:0050885
TRINITY_DN154803_c0_g1	GO:0000159; GO:0019888
TRINITY_DN154813_c0_g1	GO:0005886; GO:0009705; GO:0015112; GO:0015706; GO:0016021; GO:0042128; GO:0071249
TRINITY_DN154823_c0_g1	GO:0005829; GO:0018738; GO:0031410; GO:0046294; GO:0052689
TRINITY_DN15484_c0_g1	GO:0016829
TRINITY_DN1600_c0_g1	GO:0000139; GO:0005388; GO:0005509; GO:0005524; GO:0005794; GO:0005802; GO:0006816; GO:0006828; GO:0006874; GO:0008544; GO:0008553; GO:0015410; GO:0016021; GO:0016339; GO:0030026; GO:0030145; GO:0031532; GO:0032468; GO:0032472; GO:0043123; GO:0070588
TRINITY_DN160322_c0_g1	GO:0003735; GO:0005739; GO:0005762; GO:0032543
TRINITY_DN160356_c0_g1	GO:0000943; GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0008270; GO:0015074
TRINITY_DN160356_c1_g1	GO:0000943; GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006310; GO:0015074; GO:0046872
TRINITY_DN1726_c0_g1	GO:0007034; GO:0015031; GO:0032585
TRINITY_DN172806_c0_g1	GO:0005802; GO:0005829; GO:0005886; GO:0006605; GO:0006892; GO:0008104; GO:0012505; GO:0019901; GO:0030054; GO:0045211; GO:0051018
TRINITY_DN17284_c0_g1	GO:0005886; GO:0008519; GO:0016021
TRINITY_DN172855_c0_g1	GO:0000278; GO:0005524; GO:0005737; GO:0005813; GO:0005868; GO:0005881; GO:0005938; GO:0007018; GO:0007097; GO:0008017; GO:0008569; GO:0015631; GO:0016887; GO:0030139; GO:0030286; GO:0031122; GO:0036186; GO:0042623; GO:0042803; GO:0043273; GO:0045503; GO:0045505; GO:0051293; GO:0051959; GO:0061474; GO:0072382; GO:0090307; GO:0090382
TRINITY_DN172856_c0_g1	GO:0002119; GO:0003777; GO:0005635; GO:0005737; GO:0005874; GO:0016938; GO:0019894; GO:0030473; GO:0040011; GO:0040038; GO:0048489; GO:0048675; GO:0051295
TRINITY_DN172864_c0_g1	GO:0001669; GO:0003707; GO:0007340; GO:0009611; GO:0016021; GO:0016298; GO:0030336; GO:0032570; GO:0034338; GO:0036126; GO:0042562; GO:0043401; GO:0044255; GO:0046464; GO:0047372; GO:0048240; GO:0051792; GO:0051793; GO:0097524
TRINITY_DN172869_c0_g1	GO:0003824; GO:0004557; GO:0005102; GO:0005576; GO:0005615; GO:0005737; GO:0005764; GO:0005794; GO:0009311; GO:0016139; GO:0016787; GO:0016936; GO:0042803; GO:0045019; GO:0046477; GO:0051001; GO:0052692
TRINITY_DN17292_c0_g1	
TRINITY_DN172934_c0_g1	GO:0005604; GO:0009887; GO:0009888; GO:0016477; GO:0034446; GO:0040017
TRINITY_DN172937_c0_g1	GO:0000166; GO:0016491; GO:0018580; GO:0055114
TRINITY_DN172942_c0_g1	GO:0000977; GO:0000981; GO:0001227; GO:0003690; GO:0003723; GO:0005634; GO:0032422; GO:0043565
TRINITY_DN173144_c0_g2	GO:0005247; GO:0005794; GO:0009507; GO:0034707; GO:0034765
TRINITY_DN173148_c0_g1	GO:0005576; GO:0005634; GO:0006814; GO:0043312; GO:1904813
TRINITY_DN173158_c0_g1	GO:0004175; GO:0004298; GO:0005634; GO:0005737; GO:0005829; GO:0005839; GO:0010498; GO:0010499; GO:0019773; GO:0043161
TRINITY_DN173170_c0_g1	GO:0000139; GO:0005462; GO:0005794; GO:0006047; GO:0008643; GO:0030173; GO:1990569
TRINITY_DN173208_c0_g1	GO:0005525
TRINITY_DN173216_c0_g1	GO:0005764; GO:0005768; GO:0006886; GO:0006907; GO:0007032; GO:0009267; GO:0010008; GO:0030123; GO:0030131; GO:0031201
TRINITY_DN173244_c0_g1	GO:0005737; GO:0005739; GO:0009108; GO:0009235
TRINITY_DN173264_c0_g1	GO:0001654; GO:0001822; GO:0001886; GO:0001889; GO:0002080; GO:0002081; GO:0005737; GO:0005802; GO:0005813; GO:0005814; GO:0005929; GO:0005930; GO:0007219; GO:0007224; GO:0007288; GO:0007290; GO:0007368; GO:0007399; GO:0007420; GO:0007507; GO:0008104; GO:0008544; GO:0009887; GO:0009952; GO:0009953; GO:0019894; GO:0021513; GO:0021537; GO:0030324; GO:0030992; GO:0031016; GO:0031122; GO:0031514; GO:0032391; GO:0034405; GO:0036064; GO:0036126; GO:0036334; GO:0042073; GO:0042487; GO:0042733; GO:0043568; GO:0045598; GO:0048853; GO:0050680; GO:0055007; GO:0060091; GO:0060122; GO:0060173; GO:0060259; GO:0060271; GO:0060411; GO:0060426; GO:0060914; GO:0061351; GO:0070613; GO:0090102; GO:0097541; GO:0097542; GO:0097546; GO:0097730; GO:1902017; GO:1903929; GO:1905515; GO:2000785
TRINITY_DN17352_c0_g1	GO:0005634; GO:0005737; GO:0032041; GO:0046872
TRINITY_DN17353_c0_g1	GO:0003951
TRINITY_DN173541_c0_g1	GO:0000502; GO:0005524; GO:0010498; GO:0016887; GO:0019941
TRINITY_DN173551_c1_g1	GO:0010206; GO:0010207; GO:0030096; GO:0031977; GO:0042651
TRINITY_DN173558_c0_g1	GO:0005319; GO:0005524; GO:0005886; GO:0006869; GO:0016021; GO:0016887; GO:0030667; GO:0035577; GO:0042626; GO:0043231; GO:0043312
TRINITY_DN173562_c0_g1	GO:0003723; GO:0004386; GO:0005524; GO:0005634; GO:0009553; GO:0009875; GO:0010183
TRINITY_DN173567_c0_g1	GO:0009097; GO:0009098; GO:0009099; GO:0052654; GO:0052655; GO:0052656
TRINITY_DN173788_c0_g1	GO:0008270; GO:0009014; GO:0009089; GO:0019877; GO:0050897
TRINITY_DN173921_c0_g1	GO:0001540; GO:0005391; GO:0005524; GO:0005783; GO:0005794; GO:0005886; GO:0005890; GO:0006883; GO:0015991; GO:0016020; GO:0016021; GO:0030007; GO:0030424; GO:0032809; GO:0034220; GO:0036376; GO:0043025; GO:0045202; GO:0046872; GO:0051087; GO:0060075; GO:0071383; GO:0086064; GO:0099520; GO:1903416; GO:1903561; GO:1903779; GO:1904646; GO:1990239; GO:1990535; GO:1990573
TRINITY_DN173923_c0_g1	GO:0005887; GO:0008519; GO:0072488
TRINITY_DN173927_c0_g1	GO:0001845; GO:0005524; GO:0005737; GO:0005886; GO:0005942; GO:0006661; GO:0006935; GO:0007186; GO:0009617; GO:0014065; GO:0016020; GO:0016303; GO:0016477; GO:0017016; GO:0019954; GO:0022604; GO:0030011; GO:0030036; GO:0031143; GO:0031152; GO:0031252; GO:0031269; GO:0032147; GO:0035005; GO:0036092; GO:0043327; GO:0044351; GO:0045761; GO:0046854; GO:0048015; GO:0048870; GO:0050919; GO:0050920; GO:0051591; GO:0090382; GO:1900027; GO:1905303
TRINITY_DN173940_c0_g1	GO:0005319; GO:0005524; GO:0006869; GO:0016021; GO:0016887; GO:0031288; GO:0042626; GO:0043231
TRINITY_DN173970_c0_g1	GO:0004674; GO:0004713; GO:0005524; GO:0016020
TRINITY_DN173988_c0_g1	GO:0001921; GO:0003100; GO:0004175; GO:0004222; GO:0005765; GO:0005768; GO:0005769; GO:0005886; GO:0007507; GO:0008270; GO:0009897; GO:0010814; GO:0010815; GO:0010816; GO:0016020; GO:0016021; GO:0016485; GO:0016486; GO:0017046; GO:0019229; GO:0031302; GO:0031982; GO:0033093; GO:0034959; GO:0042447; GO:0042733; GO:0042803; GO:0043583; GO:0048471; GO:0060037; GO:0070062
TRINITY_DN17504_c0_g1	GO:0000329; GO:0005737; GO:0005829; GO:0005975; GO:0050295; GO:1904462
TRINITY_DN175174_c1_g1	GO:0000036; GO:0005737; GO:0031177
TRINITY_DN175175_c0_g1	GO:0004806; GO:0005615; GO:0016042; GO:0046872
TRINITY_DN175229_c0_g1	GO:0003954; GO:0005654; GO:0005737; GO:0005739; GO:0005746; GO:0005747; GO:0008137; GO:0016021; GO:0030308; GO:0031966; GO:0032981; GO:0045892; GO:0072593; GO:0097190; GO:2001243
TRINITY_DN175239_c0_g1	GO:0005227; GO:0005886; GO:0016021
TRINITY_DN175249_c0_g1	GO:0005770; GO:0015031; GO:0030242
