"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.205626452342316 2 5 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 1
0 0.925846893713233 2 23 "GO:0004721" "phosphoprotein phosphatase activity" 1
0 0.941605474176013 5 15 "GO:0004722" "protein serine/threonine phosphatase activity" 1
0 1 3 5 "GO:0004758;GO:0016454;GO:0016409" "serine C-palmitoyltransferase activity" 1
0 1 3 7 "GO:0004784;GO:0016721" "oxidoreductase activity, acting on superoxide radicals as acceptor" 1
0 1 3 9 "GO:0004812;GO:0016875;GO:0140101" "catalytic activity, acting on a tRNA" 1
0 0.489337175986384 4 15 "GO:0004842;GO:0019787" "ubiquitin-protein transferase activity" 1
0 0.344165617054755 4 7 "GO:0004843;GO:0036459;GO:0019783;GO:0101005" "thiol-dependent ubiquitinyl hydrolase activity" 1
0 0.275072240429503 2 6 "GO:0004857" "enzyme inhibitor activity" 1
0 0.344165617054755 2 7 "GO:0004888;GO:0038023" "transmembrane signaling receptor activity" 1
0 0.441026356892531 2 14 "GO:0005096;GO:0008047;GO:0030695" "GTPase regulator activity" 1
0 1 3 5 "GO:0005102" "signaling receptor binding" 1
0 0.868471101679712 1 76 "GO:0005215;GO:0022857" "transporter activity" 1
0 0.238231644785806 5 10 "GO:0005216;GO:0022838;GO:0015267;GO:0022803" "substrate-specific channel activity" 1
0 0.733191368053457 3 7 "GO:0005261" "cation channel activity" 1
0 0.817337008093504 4 9 "GO:0005315" "inorganic phosphate transmembrane transporter activity" 1
0 0.84889658261138 2 10 "GO:0005319" "lipid transporter activity" 1
0 0.84889658261138 4 10 "GO:0005347;GO:0000295;GO:0005346;GO:0015216;GO:0015215;GO:0015605" "adenine nucleotide transmembrane transporter activity" 1
0 1 5 5 "GO:0005385;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 1
0 0.87502299684549 2 11 "GO:0005388;GO:0015085;GO:0015662;GO:0019829;GO:0042625;GO:0022853;GO:0042626;GO:0015405;GO:0043492;GO:0015399" "calcium ion transmembrane transporter activity" 1
0 1 3 7 "GO:0005452;GO:0015103" "inorganic anion exchanger activity" 1
0 1 5 5 "GO:0005471;GO:0015217;GO:0015301;GO:0099516;GO:0015297" "ATP:ADP antiporter activity" 1
0 1 2 10 "GO:0005506" "iron ion binding" 1
0 0.681887284027948 2 13 "GO:0005507" "copper ion binding" 1
0 0.981437821038595 2 21 "GO:0005509" "calcium ion binding" 1
0 0.991333411541294 2 46 "GO:0005515" "protein binding" 1
0 0.247783080517119 3 15 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "GTP binding" 1
0 0.0667348761679417 4 6 "GO:0008168" "methyltransferase activity" 0.861486583258884
0 1 3 5 "GO:0008194" "UDP-glycosyltransferase activity" 1
0 0.757829786637307 3 15 "GO:0008234" "cysteine-type peptidase activity" 1
0 0.207874143004806 3 14 "GO:0008236;GO:0017171" "serine hydrolase activity" 1
0 0.842288561507759 2 18 "GO:0008238" "exopeptidase activity" 1
0 0.344165617054755 5 7 "GO:0008270" "zinc ion binding" 1
0 1 2 5 "GO:0008289" "lipid binding" 1
0 0.929353761673432 3 14 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 1
0 0.972784348877741 4 19 "GO:0008509" "anion transmembrane transporter activity" 1
0 0.533300837432617 2 10 "GO:0009055" "electron transfer activity" 1
0 0.677616260767928 4 6 "GO:0015036;GO:0016668;GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" 1
0 0.344165617054755 2 7 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 1
0 0.914544976688462 2 13 "GO:0015238;GO:0008514" "drug transmembrane transporter activity" 1
0 0.936538678832409 3 24 "GO:0015291" "secondary active transmembrane transporter activity" 1
0 0.806575946599308 2 58 "GO:0015318;GO:0015075" "inorganic molecular entity transmembrane transporter activity" 1
0 0.00980973557088697 1 23 "GO:0016209" "antioxidant activity" 0.352002017581313
0 0.863896935226331 2 19 "GO:0016405;GO:0016878;GO:0016877;GO:0003996" "ligase activity, forming carbon-sulfur bonds" 1
0 0.84889658261138 2 10 "GO:0016407" "acetyltransferase activity" 1
0 0.84889658261138 5 10 "GO:0016408" "C-acyltransferase activity" 1
0 0.102338798866373 4 7 "GO:0016411;GO:0008374" "acylglycerol O-acyltransferase activity" 1
0 1 2 6 "GO:0016417;GO:0004742;GO:0016418;GO:0030523" "S-acyltransferase activity" 1
0 0.637145420054772 3 12 "GO:0016421;GO:0016885;GO:0003989" "ligase activity, forming carbon-carbon bonds" 1
0 0.0520367177240566 2 127 "GO:0016491" "oxidoreductase activity" 0.861486583258884
0 0.445369990753677 4 31 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 1
0 0.95174006130249 2 16 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 1
0 0.474286998903255 3 9 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 1
0 0.677616260767928 3 6 "GO:0016645;GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors" 1
0 0.914544976688462 3 13 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 1
0 0.143696783455723 3 8 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 1
0 0.0561838258558008 2 13 "GO:0016741" "transferase activity, transferring one-carbon groups" 0.861486583258884
0 0.572526995065386 2 41 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 1
0 0.960122050655215 2 17 "GO:0016757" "transferase activity, transferring glycosyl groups" 1
0 1 2 9 "GO:0016758" "transferase activity, transferring hexosyl groups" 1
0 0.677616260767928 3 6 "GO:0016763" "transferase activity, transferring pentosyl groups" 1
0 0.215267667990696 2 19 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 1
0 1 3 5 "GO:0016774" "phosphotransferase activity, carboxyl group as acceptor" 1
0 0.474286998903255 3 9 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 1
0 0.733191368053457 3 7 "GO:0016779" "nucleotidyltransferase activity" 1
0 0.519059577177279 3 45 "GO:0016788" "hydrolase activity, acting on ester bonds" 1
0 0.636673987337395 5 31 "GO:0016791;GO:0042578" "phosphoric ester hydrolase activity" 1
0 0.681887284027948 3 13 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 1
0 0.344165617054755 2 7 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 1
0 0.469444095205893 2 26 "GO:0016829" "lyase activity" 1
0 0.914544976688462 2 13 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 1
0 0.0381322044557729 3 5 "GO:0016840" "carbon-nitrogen lyase activity" 0.8514259201347
0 0.999150673539557 2 37 "GO:0016853" "isomerase activity" 1
0 0.967053432369772 3 18 "GO:0016860" "intramolecular oxidoreductase activity" 1
0 1 2 7 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 1
0 0.942661701747043 2 49 "GO:0016874" "ligase activity" 1
0 0.87502299684549 3 11 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 1
0 0.610525590711524 2 5 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 1
0 0.924784175770994 6 103 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "pyrophosphatase activity" 1
0 1 4 6 "GO:0019200" "carbohydrate kinase activity" 1
0 0.87502299684549 4 11 "GO:0019205" "nucleobase-containing compound kinase activity" 1
0 0.941128364498582 2 33 "GO:0022804" "active transmembrane transporter activity" 1
0 0.102338798866373 3 7 "GO:0022839;GO:0022836" "gated channel activity" 1
0 0.735011428269431 3 28 "GO:0022890;GO:0046873;GO:0008324" "cation transmembrane transporter activity" 1
0 0.279746927467244 2 26 "GO:0030234;GO:0098772" "molecular function regulator" 1
0 0.205626452342316 2 5 "GO:0033218" "amide binding" 1
0 0.817628231658883 3 17 "GO:0042623;GO:0016887" "ATPase activity, coupled" 1
0 0.914169737062357 3 81 "GO:0046872;GO:0043169" "metal ion binding" 1
0 1 2 6 "GO:0046912" "transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer" 1
0 0.7846987509296 4 30 "GO:0046914" "transition metal ion binding" 1
0 0.733191368053457 2 7 "GO:0046915" "transition metal ion transmembrane transporter activity" 1
0 1 2 5 "GO:0048037" "cofactor binding" 1
0 0.610525590711524 2 5 "GO:0050145" "nucleoside monophosphate kinase activity" 1
0 0.205626452342316 3 5 "GO:0051213" "dioxygenase activity" 1
0 0.0419717002883303 1 16 "GO:0060089" "molecular transducer activity" 0.8514259201347
0 0.620345592867874 2 18 "GO:0060589" "nucleoside-triphosphatase regulator activity" 1
0 0.677616260767928 2 6 "GO:0060590" "ATPase regulator activity" 1
0 0.598905774475746 2 102 "GO:0070011;GO:0008233" "peptidase activity" 1
0 0.344165617054755 2 7 "GO:0140097" "catalytic activity, acting on DNA" 1
0 0.914544976688462 2 13 "GO:0140098" "catalytic activity, acting on RNA" 1
0 0.914544976688462 2 13 "GO:1901505;GO:0015932" "nucleobase-containing compound transmembrane transporter activity" 1
