"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-30 0.458293396659026 2 14 "GO:0006631;GO:0032787" "monocarboxylic acid metabolic process" 0.824928113986247
-47 0.398185628474778 4 7 "GO:0006643;GO:0009247;GO:0006664;GO:0046467;GO:1901137;GO:1903509;GO:1901135" "membrane lipid metabolic process" 0.775310827276469
-24 0.696897897975255 4 6 "GO:0006721;GO:0006720" "isoprenoid metabolic process" 0.896139235383487
-15 0.731876562580449 3 12 "GO:0006796;GO:0006793" "phosphorus metabolic process" 0.896139235383487
-56 0.066536366896118 2 24 "GO:0006810;GO:0051234;GO:0051179" "establishment of localization" 0.746265558502728
-129 0.00611612193325217 4 10 "GO:0006811" "ion transport" 0.302748035695982
42 0.400716039274928 5 9 "GO:0006886;GO:0008104;GO:0015031;GO:0046907;GO:0033036;GO:0015833;GO:0045184;GO:0051641;GO:0051649;GO:0042886" "cellular localization" 0.775310827276469
-66 0.315482304248134 4 5 "GO:0006913;GO:0051169" "nuclear transport" 0.775310827276469
36 0.125586706468724 2 42 "GO:0006950;GO:0050896" "response to stimulus" 0.775310827276469
27 0.478742429307742 4 15 "GO:0006974;GO:0033554;GO:0051716" "cellular response to stimulus" 0.831500008797657
-27 0.349031266958444 3 28 "GO:0006996" "organelle organization" 0.775310827276469
-2 0.963756739576229 2 15 "GO:0007165" "signal transduction" 0.983628012557182
-23 0.701032567187432 3 6 "GO:0008033;GO:0006399" "tRNA processing" 0.896139235383487
6 0.875793235978047 2 16 "GO:0008610" "lipid biosynthetic process" 0.952786047932161
57 0.0907489326747471 4 20 "GO:0009057;GO:1901575;GO:0009056" "organic substance catabolic process" 0.748678694566664
-50 0.404579385744713 2 6 "GO:0009073;GO:0009072" "aromatic amino acid family biosynthetic process" 0.775310827276469
15 0.721642905588703 5 13 "GO:0009451" "RNA modification" 0.896139235383487
19 0.711756912374287 2 8 "GO:0009628" "response to abiotic stimulus" 0.896139235383487
46 0.347900732108721 3 9 "GO:0009966;GO:0010646;GO:0023051" "regulation of cell communication" 0.775310827276469
-3 0.93466801587927 2 23 "GO:0010468" "regulation of gene expression" 0.974022458653134
29 0.415065392380332 6 18 "GO:0010629;GO:0010605;GO:0009892" "negative regulation of macromolecule metabolic process" 0.775310827276469
26 0.320226755706708 6 34 "GO:0016071" "mRNA metabolic process" 0.775310827276469
-64 0.254345643297607 3 7 "GO:0016477;GO:0048870;GO:0006928;GO:0040011" "movement of cell or subcellular component" 0.775310827276469
-73 0.139322716449653 8 9 "GO:0016567;GO:0032446" "protein modification by small protein conjugation" 0.775310827276469
-44 0.224301373741924 2 17 "GO:0018130;GO:1901362;GO:0019438" "organic cyclic compound biosynthetic process" 0.775310827276469
-21 0.478266129637031 3 25 "GO:0019752;GO:0043436;GO:0006082" "carboxylic acid metabolic process" 0.831500008797657
-38 0.566687631057234 1 5 "GO:0022414" "reproductive process" 0.8934680090693
19 0.751308651887166 2 6 "GO:0030154" "cell differentiation" 0.896139235383487
74 0.221864281378768 3 6 "GO:0031126;GO:0043144;GO:0016074" "snoRNA metabolic process" 0.775310827276469
-22 0.744857181042859 3 5 "GO:0031570;GO:0000075;GO:0045786" "cell cycle checkpoint" 0.896139235383487
-98 0.137125915060252 1 5 "GO:0032501" "multicellular organismal process" 0.775310827276469
-9 0.73811678148715 1 34 "GO:0032502" "developmental process" 0.896139235383487
22 0.353709554263969 5 41 "GO:0034470;GO:0034660" "ncRNA metabolic process" 0.775310827276469
32 0.372553802244098 2 18 "GO:0042221;GO:0006979;GO:0000302;GO:1901700" "response to chemical" 0.775310827276469
1 0.974762729556662 3 44 "GO:0043412" "macromolecule modification" 0.984709288021526
-5 0.928864356322047 2 7 "GO:0043628;GO:0031123" "ncRNA 3'-end processing" 0.974022458653134
-28 0.316465210444831 2 29 "GO:0044255;GO:0006629" "lipid metabolic process" 0.775310827276469
39 0.294870280408702 2 16 "GO:0044265;GO:0044248" "cellular catabolic process" 0.775310827276469
-14 0.581626304113028 2 34 "GO:0044281" "small molecule metabolic process" 0.8934680090693
2 0.960741682876661 2 16 "GO:0044283;GO:0046394;GO:0016053" "small molecule biosynthetic process" 0.983628012557182
57 0.116631616085823 2 17 "GO:0048518;GO:0048584;GO:0048583" "positive regulation of biological process" 0.775310827276469
20 0.507281800596657 2 25 "GO:0048519" "negative regulation of biological process" 0.852626810700264
22 0.644483738279812 2 10 "GO:0048522" "positive regulation of cellular process" 0.8934680090693
-16 0.654883804501377 2 17 "GO:0048523" "negative regulation of cellular process" 0.8934680090693
40 0.508131129609248 2 6 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.852626810700264
-46 0.324739551324294 2 10 "GO:0048856" "anatomical structure development" 0.775310827276469
-17 0.615971224836557 2 19 "GO:0048869" "cellular developmental process" 0.8934680090693
-29 0.630051865008622 2 6 "GO:0051186;GO:0051188" "cofactor metabolic process" 0.8934680090693
-52 0.16521634944898 5 16 "GO:0051252;GO:0019219" "regulation of nucleobase-containing compound metabolic process" 0.775310827276469
0 0.996658234371219 3 6 "GO:0051656;GO:0051640" "organelle localization" 0.996658234371219
21 0.656994075033975 4 10 "GO:0051726" "regulation of cell cycle" 0.8934680090693
-36 0.59177289731786 3 5 "GO:0060249;GO:0042592" "homeostatic process" 0.8934680090693
13 0.609950754506762 2 37 "GO:0060255;GO:0019222;GO:0031323;GO:0051171;GO:0080090" "regulation of macromolecule metabolic process" 0.8934680090693
-51 0.363056090615377 2 7 "GO:0065008" "regulation of biological quality" 0.775310827276469
-87 0.0532847210642052 3 11 "GO:0070647" "protein modification by small protein conjugation or removal" 0.746265558502728
-97 0.01855271081818 3 13 "GO:0071705;GO:0071702" "nitrogen compound transport" 0.61223945699994
40 0.339028605656818 7 13 "GO:0071900;GO:0045859;GO:0001932;GO:0043549;GO:0031399;GO:0042325;GO:0051338;GO:0032268;GO:0019220;GO:0050790;GO:0051246;GO:0051174;GO:0065009" "regulation of protein phosphorylation" 0.775310827276469
51 0.442190819197126 2 5 "GO:0090407;GO:0019637" "organophosphate biosynthetic process" 0.810683168528064
35 0.600246547218226 2 5 "GO:1901565" "organonitrogen compound catabolic process" 0.8934680090693
-9 0.8593393467705 4 9 "GO:1901607;GO:1901605;GO:0006520;GO:0008652" "cellular amino acid metabolic process" 0.949688435177855
-24 0.714998256475579 3 5 "GO:1901617;GO:1901615" "organic hydroxy compound metabolic process" 0.896139235383487
-30 0.306541416315979 3 26 "GO:1903047;GO:0022402" "cell cycle process" 0.775310827276469
