name	term	lev	seq	value
"tRNA aminoacylation for protein translation"	GO:0006418;GO:0043039;GO:0043038	4	TRINITY_DN40876_c0_g1	0
"tRNA aminoacylation for protein translation"	GO:0006418;GO:0043039;GO:0043038	4	TRINITY_DN463961_c0_g1	0
"tRNA aminoacylation for protein translation"	GO:0006418;GO:0043039;GO:0043038	4	TRINITY_DN668734_c0_g1	0
"G protein-coupled receptor signaling pathway"	GO:0007186	2	TRINITY_DN115924_c0_g1	0
"G protein-coupled receptor signaling pathway"	GO:0007186	2	TRINITY_DN173734_c0_g1	0
"G protein-coupled receptor signaling pathway"	GO:0007186	2	TRINITY_DN233019_c0_g1	0
"G protein-coupled receptor signaling pathway"	GO:0007186	2	TRINITY_DN27666_c0_g1	0
"G protein-coupled receptor signaling pathway"	GO:0007186	2	TRINITY_DN314831_c0_g1	0
"G protein-coupled receptor signaling pathway"	GO:0007186	2	TRINITY_DN317253_c3_g1	0
"G protein-coupled receptor signaling pathway"	GO:0007186	2	TRINITY_DN317253_c3_g2	0
"G protein-coupled receptor signaling pathway"	GO:0007186	2	TRINITY_DN462199_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN2184_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN254274_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN256595_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN259599_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN276630_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN296770_c3_g3	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN299201_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN299263_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN299263_c0_g2	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN310732_c2_g5	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN312713_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN312745_c1_g2	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN316228_c4_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN35365_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN6639_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN678722_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN271649_c0_g1	0
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN298143_c0_g1	0.901054569845562
"positive regulation of response to external stimulus"	GO:0031349;GO:0032103	2	TRINITY_DN324957_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN104339_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN106385_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN115553_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN116779_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN172940_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN175246_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN226183_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN226613_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN227521_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN256665_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN271219_c0_g2	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN271550_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN274574_c0_g1	0.791149359290115
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN274669_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN274896_c0_g1	0.799270016217666
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN276022_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN278349_c0_g1	0.831047393522319
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN293813_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN293813_c0_g2	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN296757_c3_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN298165_c0_g2	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN310765_c2_g2	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN311745_c0_g4	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN311745_c0_g5	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN316268_c0_g6	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN385776_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN46031_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN46453_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN6497_c0_g1	0
"cellular amino acid catabolic process"	GO:0009063;GO:1901606	3	TRINITY_DN687977_c0_g1	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN292392_c0_g2	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN298813_c1_g2	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN299020_c1_g4	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN310764_c1_g1	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN312096_c4_g1	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN316994_c0_g1	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN317261_c5_g1	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN317266_c4_g1	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN317294_c9_g1	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN312754_c4_g4	0
"transposition"	GO:0032197;GO:0032196	2	TRINITY_DN312754_c6_g1	0
"cell cycle checkpoint"	GO:0000075;GO:0007093	3	TRINITY_DN254119_c0_g1	0
"cell cycle checkpoint"	GO:0000075;GO:0007093	3	TRINITY_DN277009_c0_g1	0
"cell cycle checkpoint"	GO:0000075;GO:0007093	3	TRINITY_DN277373_c0_g1	0
"cell cycle checkpoint"	GO:0000075;GO:0007093	3	TRINITY_DN311758_c0_g2	0
"cell cycle checkpoint"	GO:0000075;GO:0007093	3	TRINITY_DN312745_c1_g1	0
"cell cycle checkpoint"	GO:0000075;GO:0007093	3	TRINITY_DN312745_c1_g3	0
"cell cycle checkpoint"	GO:0000075;GO:0007093	3	TRINITY_DN314101_c0_g1	0
"cell cycle checkpoint"	GO:0000075;GO:0007093	3	TRINITY_DN316221_c2_g2	0
"cell cycle checkpoint"	GO:0000075;GO:0007093	3	TRINITY_DN451916_c0_g1	0
"cell cycle checkpoint"	GO:0000075;GO:0007093	3	TRINITY_DN59436_c0_g1	0
"cell cycle checkpoint"	GO:0000075;GO:0007093	3	TRINITY_DN594442_c0_g1	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN139737_c0_g1	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN173575_c0_g1	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN226665_c1_g1	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN226747_c0_g1	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN271219_c0_g1	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN276555_c0_g1	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN276555_c0_g2	0.921872333645891
"locomotory behavior"	GO:0007626	2	TRINITY_DN299262_c3_g1	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN299262_c3_g2	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN311076_c1_g2	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN311493_c0_g1	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN311730_c0_g1	0.899473247165897
"locomotory behavior"	GO:0007626	2	TRINITY_DN314175_c0_g1	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN317254_c3_g1	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN31727_c0_g1	0
"locomotory behavior"	GO:0007626	2	TRINITY_DN380313_c0_g1	0
"plant-type cell wall organization or biogenesis"	GO:0071669	3	TRINITY_DN255937_c0_g1	0
"plant-type cell wall organization or biogenesis"	GO:0071669	3	TRINITY_DN255937_c0_g2	0
"plant-type cell wall organization or biogenesis"	GO:0071669	3	TRINITY_DN296788_c2_g2	0
"plant-type cell wall organization or biogenesis"	GO:0071669	3	TRINITY_DN296788_c3_g1	0
"plant-type cell wall organization or biogenesis"	GO:0071669	3	TRINITY_DN299020_c1_g1	0
"plant-type cell wall organization or biogenesis"	GO:0071669	3	TRINITY_DN299020_c1_g2	0
"plant-type cell wall organization or biogenesis"	GO:0071669	3	TRINITY_DN310080_c0_g1	0
"plant-type cell wall organization or biogenesis"	GO:0071669	3	TRINITY_DN310080_c0_g3	0
"plant-type cell wall organization or biogenesis"	GO:0071669	3	TRINITY_DN314272_c1_g1	0
"regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN104662_c0_g1	0
"regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN256554_c0_g1	0
"regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN292978_c1_g9	0
"regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN293346_c6_g2	0
"regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN293696_c0_g3	0
"regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN294144_c2_g1	0
"regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN314645_c3_g2	0
"regulation of epithelial cell migration"	GO:0010634;GO:0010632	4	TRINITY_DN314645_c3_g3	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN104339_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN104662_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN104668_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN105100_c0_g1	0.608222746381108
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN105309_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN106385_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN111467_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN111503_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN115553_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN116779_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN139737_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN151688_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN172838_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN172838_c1_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN172940_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN175246_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN2157_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN220746_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN222905_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN226183_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN226613_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN227521_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN228088_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN234164_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN238630_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN238633_c1_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN252873_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN254117_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN255209_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN256598_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN256610_c0_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN256610_c1_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN256648_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN256665_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN256911_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN259525_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN259681_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN271219_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN271219_c0_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN271251_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN271550_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN274556_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN274574_c0_g1	0.791149359290115
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN274628_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN274669_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN274889_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN274889_c0_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN274896_c0_g1	0.799270016217666
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN276022_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN276040_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN276533_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN276974_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN277201_c0_g1	0.907251181975764
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN277322_c0_g2	0.949915611322105
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN277374_c0_g1	0.906825132963392
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN278349_c0_g1	0.831047393522319
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN292323_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN292910_c0_g3	0.879239892263468
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN292910_c0_g4	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN292910_c0_g5	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN292910_c0_g6	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN292910_c0_g7	0.845868791490487
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN292954_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN292954_c0_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN293487_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN293685_c1_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN293685_c3_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN293699_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN293813_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN293813_c0_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN294144_c2_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN294194_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN294670_c3_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN294750_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN294750_c0_g2	0.964134283252117
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN295007_c1_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN295007_c1_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN295278_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN296379_c5_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN296757_c3_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN296773_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN298165_c0_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN298235_c4_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN298235_c4_g3	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN298239_c0_g1	0.829076851226413
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN298698_c0_g1	0.953708716489774
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN298802_c0_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299262_c1_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299262_c1_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299262_c2_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299262_c2_g3	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299262_c2_g4	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299262_c3_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299262_c3_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299262_c4_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299639_c5_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299726_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299782_c1_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299782_c1_g3	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299782_c2_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299782_c2_g3	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299782_c2_g4	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299782_c2_g5	0.97086149186301
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299782_c2_g6	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299782_c2_g8	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299782_c2_g9	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN299783_c0_g3	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN310084_c1_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN310084_c1_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN310732_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN310732_c2_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN310732_c2_g4	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN310732_c2_g5	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN310762_c3_g1	0.9158670936547
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN310765_c2_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN311076_c1_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN311418_c0_g3	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN311466_c0_g3	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN311466_c0_g4	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN311478_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN311738_c1_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN311745_c0_g4	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN311745_c0_g5	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN312715_c0_g1	0.805129542665345
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN312715_c0_g3	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN312747_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN312761_c0_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN314150_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN314237_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN314238_c0_g4	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN314275_c4_g11	0.589781056625768
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN314275_c4_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN314275_c4_g5	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN314645_c3_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN314864_c1_g2	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN316223_c6_g3	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN316268_c0_g6	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN316288_c0_g1	0.81027503751703
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN316288_c0_g2	0.910137038920986
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN3187_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN324953_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN33815_c0_g1	0
"organonitrogen compound catabolic process"	GO:1901565	2	TRINITY_DN34458_c0_g1	0
